round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
25,21,57,3,5,0.907,0.95,0.8077,0.9344,0.8077,0.95,0.84,0.8583
26,14,58,5,9,0.8372,0.9206,0.6087,0.8923,0.6087,0.9206,0.6667,0.902
27,16,61,5,4,0.8953,0.9242,0.8,0.9313,0.8,0.9242,0.7805,0.8955
28,21,53,7,5,0.8605,0.8833,0.8077,0.8983,0.8077,0.8833,0.7778,0.8801
29,15,64,3,4,0.9186,0.9552,0.7895,0.9481,0.7895,0.9552,0.8108,0.8861
30,20,58,3,5,0.907,0.9508,0.8,0.9355,0.8,0.9508,0.8333,0.937
31,18,60,4,4,0.907,0.9375,0.8182,0.9375,0.8182,0.9375,0.8182,0.9205
32,21,57,5,3,0.907,0.9194,0.875,0.9344,0.875,0.9194,0.84,0.8864
33,19,60,3,4,0.9186,0.9524,0.8261,0.9449,0.8261,0.9524,0.8444,0.9241
34,19,55,6,6,0.8605,0.9016,0.76,0.9016,0.76,0.9016,0.76,0.8721
35,19,58,5,4,0.8953,0.9206,0.8261,0.928,0.8261,0.9206,0.8085,0.9558
36,21,54,7,4,0.8721,0.8852,0.84,0.9076,0.84,0.8852,0.7925,0.84
37,26,49,4,7,0.8721,0.9245,0.7879,0.8991,0.7879,0.9245,0.8254,0.8788
38,29,45,6,6,0.8605,0.8824,0.8286,0.8824,0.8286,0.8824,0.8286,0.9188
39,22,58,6,0,0.9302,0.9062,1.0,0.9508,1.0,0.9062,0.88,0.956
40,16,59,3,8,0.8721,0.9516,0.6667,0.9147,0.6667,0.9516,0.7442,0.9335
41,23,53,5,5,0.8837,0.9138,0.8214,0.9138,0.8214,0.9138,0.8214,0.9193
42,17,62,4,3,0.9186,0.9394,0.85,0.9466,0.85,0.9394,0.8293,0.9364
43,38,44,3,1,0.9535,0.9362,0.9744,0.9565,0.9744,0.9362,0.95,0.9716
44,22,53,9,2,0.8721,0.8548,0.9167,0.906,0.9167,0.8548,0.8,0.9012
45,21,57,6,2,0.907,0.9048,0.913,0.9344,0.913,0.9048,0.84,0.9607
46,20,52,8,6,0.8372,0.8667,0.7692,0.8814,0.7692,0.8667,0.7407,0.8346
47,25,51,8,2,0.8837,0.8644,0.9259,0.9107,0.9259,0.8644,0.8333,0.9247
48,20,51,9,6,0.8256,0.85,0.7692,0.8718,0.7692,0.85,0.7273,0.8468
49,23,52,7,4,0.8721,0.8814,0.8519,0.9043,0.8519,0.8814,0.807,0.877
50,23,58,2,3,0.9419,0.9667,0.8846,0.9587,0.8846,0.9667,0.902,0.8994
51,19,54,7,6,0.8488,0.8852,0.76,0.8926,0.76,0.8852,0.7451,0.8774
52,18,59,5,4,0.8953,0.9219,0.8182,0.9291,0.8182,0.9219,0.8,0.8913
53,20,59,4,3,0.9186,0.9365,0.8696,0.944,0.8696,0.9365,0.8511,0.9117
54,21,58,6,1,0.9186,0.9062,0.9545,0.9431,0.9545,0.9062,0.8571,0.9588
55,27,54,4,1,0.9419,0.931,0.9643,0.9558,0.9643,0.931,0.9153,0.976
56,18,59,5,4,0.8953,0.9219,0.8182,0.9291,0.8182,0.9219,0.8,0.8594
57,26,48,7,5,0.8605,0.8727,0.8387,0.8889,0.8387,0.8727,0.8125,0.8575
58,18,60,7,1,0.907,0.8955,0.9474,0.9375,0.9474,0.8955,0.8182,0.9592
59,17,65,1,3,0.9535,0.9848,0.85,0.9701,0.85,0.9848,0.8947,0.9871
60,21,53,7,5,0.8605,0.8833,0.8077,0.8983,0.8077,0.8833,0.7778,0.8917
61,17,59,8,2,0.8837,0.8806,0.8947,0.9219,0.8947,0.8806,0.7727,0.8955
62,26,52,5,3,0.907,0.9123,0.8966,0.9286,0.8966,0.9123,0.8667,0.928
63,18,59,4,5,0.8953,0.9365,0.7826,0.9291,0.7826,0.9365,0.8,0.9448
64,25,51,3,7,0.8837,0.9444,0.7812,0.9107,0.7812,0.9444,0.8333,0.8814
65,12,65,7,2,0.8953,0.9028,0.8571,0.9353,0.8571,0.9028,0.7273,0.9286
66,25,53,5,3,0.907,0.9138,0.8929,0.9298,0.8929,0.9138,0.8621,0.8651
67,22,55,6,3,0.8953,0.9016,0.88,0.9244,0.88,0.9016,0.8302,0.9436
68,22,51,5,8,0.8488,0.9107,0.7333,0.887,0.7333,0.9107,0.7719,0.8113
69,20,58,7,1,0.907,0.8923,0.9524,0.9355,0.9524,0.8923,0.8333,0.9216
70,27,55,3,1,0.9535,0.9483,0.9643,0.9649,0.9643,0.9483,0.931,0.9803
71,16,60,5,5,0.8837,0.9231,0.7619,0.9231,0.7619,0.9231,0.7619,0.8857
72,23,55,4,4,0.907,0.9322,0.8519,0.9322,0.8519,0.9322,0.8519,0.9366
73,24,56,5,1,0.9302,0.918,0.96,0.9492,0.96,0.918,0.8889,0.9613
74,19,53,8,6,0.8372,0.8689,0.76,0.8833,0.76,0.8689,0.7308,0.8197
75,24,54,5,3,0.907,0.9153,0.8889,0.931,0.8889,0.9153,0.8571,0.9667
76,15,62,4,5,0.8953,0.9394,0.75,0.9323,0.75,0.9394,0.7692,0.9348
77,23,51,10,2,0.8605,0.8361,0.92,0.8947,0.92,0.8361,0.7931,0.8951
78,18,62,2,4,0.9302,0.9688,0.8182,0.9538,0.8182,0.9688,0.8571,0.9538
79,13,62,8,3,0.8721,0.8857,0.8125,0.9185,0.8125,0.8857,0.7027,0.8938
80,20,60,2,4,0.9302,0.9677,0.8333,0.9524,0.8333,0.9677,0.8696,0.8931
81,27,52,3,4,0.9186,0.9455,0.871,0.9369,0.871,0.9455,0.8852,0.9531
82,22,53,7,4,0.8721,0.8833,0.8462,0.906,0.8462,0.8833,0.8,0.8615
83,15,57,11,3,0.8372,0.8382,0.8333,0.8906,0.8333,0.8382,0.6818,0.933
84,24,50,7,5,0.8605,0.8772,0.8276,0.8929,0.8276,0.8772,0.8,0.8524
85,19,57,4,6,0.8837,0.9344,0.76,0.9194,0.76,0.9344,0.7917,0.8793
86,23,53,7,3,0.8837,0.8833,0.8846,0.9138,0.8846,0.8833,0.8214,0.9058
87,15,62,5,4,0.8953,0.9254,0.7895,0.9323,0.7895,0.9254,0.7692,0.8335
88,16,63,3,4,0.9186,0.9545,0.8,0.9474,0.8,0.9545,0.8205,0.8932
89,27,54,4,1,0.9419,0.931,0.9643,0.9558,0.9643,0.931,0.9153,0.9649
90,20,55,5,6,0.8721,0.9167,0.7692,0.9091,0.7692,0.9167,0.7843,0.8449
91,20,53,8,5,0.8488,0.8689,0.8,0.8908,0.8,0.8689,0.7547,0.9049
92,20,55,5,6,0.8721,0.9167,0.7692,0.9091,0.7692,0.9167,0.7843,0.8801
93,18,57,6,5,0.8721,0.9048,0.7826,0.912,0.7826,0.9048,0.766,0.8716
94,18,58,4,6,0.8837,0.9355,0.75,0.9206,0.75,0.9355,0.7826,0.8636
95,23,53,7,3,0.8837,0.8833,0.8846,0.9138,0.8846,0.8833,0.8214,0.9179
96,17,62,5,2,0.9186,0.9254,0.8947,0.9466,0.8947,0.9254,0.8293,0.9615
97,22,55,3,6,0.8953,0.9483,0.7857,0.9244,0.7857,0.9483,0.8302,0.8818
98,26,49,3,8,0.8721,0.9423,0.7647,0.8991,0.7647,0.9423,0.8254,0.8852
99,15,61,6,4,0.8837,0.9104,0.7895,0.9242,0.7895,0.9104,0.75,0.8665
100,23,54,6,3,0.8953,0.9,0.8846,0.9231,0.8846,0.9,0.8364,0.859
101,13,59,8,6,0.8372,0.8806,0.6842,0.8939,0.6842,0.8806,0.65,0.8853
102,22,54,3,7,0.8837,0.9474,0.7586,0.9153,0.7586,0.9474,0.8148,0.8615
103,22,57,5,2,0.9186,0.9194,0.9167,0.9421,0.9167,0.9194,0.8627,0.9187
104,14,63,3,6,0.8953,0.9545,0.7,0.9333,0.7,0.9545,0.7568,0.8727
105,24,51,6,5,0.8721,0.8947,0.8276,0.9027,0.8276,0.8947,0.8136,0.8766
106,25,52,5,4,0.8953,0.9123,0.8621,0.9204,0.8621,0.9123,0.8475,0.8911
107,19,55,6,6,0.8605,0.9016,0.76,0.9016,0.76,0.9016,0.76,0.9292
108,22,55,6,3,0.8953,0.9016,0.88,0.9244,0.88,0.9016,0.8302,0.9718
109,23,53,7,3,0.8837,0.8833,0.8846,0.9138,0.8846,0.8833,0.8214,0.9128
110,19,61,3,3,0.9302,0.9531,0.8636,0.9531,0.8636,0.9531,0.8636,0.9098
111,24,54,5,3,0.907,0.9153,0.8889,0.931,0.8889,0.9153,0.8571,0.951
112,15,64,3,4,0.9186,0.9552,0.7895,0.9481,0.7895,0.9552,0.8108,0.9246
113,18,59,7,2,0.8953,0.8939,0.9,0.9291,0.9,0.8939,0.8,0.9455
114,26,52,4,4,0.907,0.9286,0.8667,0.9286,0.8667,0.9286,0.8667,0.9298
115,22,58,5,1,0.9302,0.9206,0.9565,0.9508,0.9565,0.9206,0.88,0.951
116,22,54,6,4,0.8837,0.9,0.8462,0.9153,0.8462,0.9,0.8148,0.9244
117,22,56,6,2,0.907,0.9032,0.9167,0.9333,0.9167,0.9032,0.8462,0.8999
118,22,52,7,5,0.8605,0.8814,0.8148,0.8966,0.8148,0.8814,0.7857,0.9002
119,22,57,5,2,0.9186,0.9194,0.9167,0.9421,0.9167,0.9194,0.8627,0.9254
120,22,51,11,2,0.8488,0.8226,0.9167,0.887,0.9167,0.8226,0.7719,0.8972
121,25,55,4,2,0.9302,0.9322,0.9259,0.9483,0.9259,0.9322,0.8929,0.9849
122,25,56,4,1,0.9419,0.9333,0.9615,0.9573,0.9615,0.9333,0.9091,0.9628
123,20,53,8,5,0.8488,0.8689,0.8,0.8908,0.8,0.8689,0.7547,0.8243
124,24,57,5,0,0.9419,0.9194,1.0,0.958,1.0,0.9194,0.9057,0.9731
125,19,54,8,5,0.8488,0.871,0.7917,0.8926,0.7917,0.871,0.7451,0.9012
126,20,55,5,6,0.8721,0.9167,0.7692,0.9091,0.7692,0.9167,0.7843,0.9288
127,24,55,4,3,0.9186,0.9322,0.8889,0.9402,0.8889,0.9322,0.8727,0.9071
128,26,50,6,4,0.8837,0.8929,0.8667,0.9091,0.8667,0.8929,0.8387,0.9065
129,21,55,8,2,0.8837,0.873,0.913,0.9167,0.913,0.873,0.8077,0.9434
130,19,59,5,3,0.907,0.9219,0.8636,0.9365,0.8636,0.9219,0.8261,0.907
131,18,59,6,3,0.8953,0.9077,0.8571,0.9291,0.8571,0.9077,0.8,0.9685
132,23,58,4,1,0.9419,0.9355,0.9583,0.9587,0.9583,0.9355,0.902,0.9355
133,26,58,1,1,0.9767,0.9831,0.963,0.9831,0.963,0.9831,0.963,0.9937
134,16,58,9,3,0.8605,0.8657,0.8421,0.9062,0.8421,0.8657,0.7273,0.872
135,19,56,6,5,0.8721,0.9032,0.7917,0.9106,0.7917,0.9032,0.7755,0.9194
136,21,60,2,3,0.9419,0.9677,0.875,0.96,0.875,0.9677,0.8936,0.9422
137,27,51,2,6,0.907,0.9623,0.8182,0.9273,0.8182,0.9623,0.871,0.9405
138,10,69,3,4,0.9186,0.9583,0.7143,0.9517,0.7143,0.9583,0.7407,0.8562
139,22,58,4,2,0.9302,0.9355,0.9167,0.9508,0.9167,0.9355,0.88,0.9644
140,22,56,3,5,0.907,0.9492,0.8148,0.9333,0.8148,0.9492,0.8462,0.963
141,25,53,6,2,0.907,0.8983,0.9259,0.9298,0.9259,0.8983,0.8621,0.9586
142,12,67,2,5,0.9186,0.971,0.7059,0.9504,0.7059,0.971,0.7742,0.9173
