round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
558,15,44,9,7,0.7867,0.6818,0.8302,0.6522,0.8405
559,18,40,14,3,0.7733,0.8571,0.7407,0.6792,0.8131
560,14,43,14,4,0.76,0.7778,0.7544,0.6087,0.8411
561,11,48,12,4,0.7867,0.7333,0.8,0.5789,0.8144
562,11,40,16,8,0.68,0.5789,0.7143,0.4783,0.6936
563,12,48,10,5,0.8,0.7059,0.8276,0.6154,0.8732
564,9,46,15,5,0.7333,0.6429,0.7541,0.4737,0.8208
565,9,51,11,4,0.8,0.6923,0.8226,0.5455,0.8834
566,9,46,13,7,0.7333,0.5625,0.7797,0.4737,0.7383
567,19,45,10,1,0.8533,0.95,0.8182,0.7755,0.9473
568,14,44,9,8,0.7733,0.6364,0.8302,0.6222,0.8508
569,15,39,11,10,0.72,0.6,0.78,0.5882,0.8192
570,10,46,14,5,0.7467,0.6667,0.7667,0.5128,0.8456
571,12,40,15,8,0.6933,0.6,0.7273,0.5106,0.8364
572,13,41,12,9,0.72,0.5909,0.7736,0.5532,0.723
573,14,35,16,10,0.6533,0.5833,0.6863,0.5185,0.7247
574,18,40,13,4,0.7733,0.8182,0.7547,0.6792,0.8628
575,12,40,16,7,0.6933,0.6316,0.7143,0.5106,0.8008
576,12,44,13,6,0.7467,0.6667,0.7719,0.5581,0.8119
577,18,40,7,10,0.7733,0.6429,0.8511,0.6792,0.8229
578,13,50,6,6,0.84,0.6842,0.8929,0.6842,0.9051
579,15,39,13,8,0.72,0.6522,0.75,0.5882,0.8119
580,9,54,4,8,0.84,0.5294,0.931,0.6,0.855
581,18,40,8,9,0.7733,0.6667,0.8333,0.6792,0.8079
582,12,44,14,5,0.7467,0.7059,0.7586,0.5581,0.8783
583,11,42,13,9,0.7067,0.55,0.7636,0.5,0.6782
584,21,37,11,6,0.7733,0.7778,0.7708,0.7119,0.8202
585,15,42,9,9,0.76,0.625,0.8235,0.625,0.8145
586,11,39,18,7,0.6667,0.6111,0.6842,0.4681,0.7018
587,14,42,12,7,0.7467,0.6667,0.7778,0.5957,0.8422
588,10,48,9,8,0.7733,0.5556,0.8421,0.5405,0.8382
589,15,48,10,2,0.84,0.8824,0.8276,0.7143,0.8722
590,12,46,8,9,0.7733,0.5714,0.8519,0.5854,0.7822
591,14,35,15,11,0.6533,0.56,0.7,0.5185,0.7992
592,14,41,15,5,0.7333,0.7368,0.7321,0.5833,0.7556
593,14,38,13,10,0.6933,0.5833,0.7451,0.549,0.7851
594,13,43,11,8,0.7467,0.619,0.7963,0.5778,0.836
595,12,50,12,1,0.8267,0.9231,0.8065,0.6486,0.8821
596,14,48,6,7,0.8267,0.6667,0.8889,0.6829,0.888
597,10,45,13,7,0.7333,0.5882,0.7759,0.5,0.8306
598,15,42,11,7,0.76,0.6818,0.7925,0.625,0.8499
