round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
685,22,63,11,6,0.8333,0.8514,0.7857,0.8811,0.7857,0.8514,0.7213,0.9069
686,23,63,9,7,0.8431,0.875,0.7667,0.8873,0.7667,0.875,0.7419,0.8509
687,20,70,5,7,0.8824,0.9333,0.7407,0.9211,0.7407,0.9333,0.7692,0.8904
688,16,70,4,12,0.8431,0.9459,0.5714,0.8974,0.5714,0.9459,0.6667,0.8533
689,12,77,4,9,0.8725,0.9506,0.5714,0.9222,0.5714,0.9506,0.6486,0.8107
690,25,62,7,8,0.8529,0.8986,0.7576,0.8921,0.7576,0.8986,0.7692,0.8858
691,16,67,14,5,0.8137,0.8272,0.7619,0.8758,0.7619,0.8272,0.6275,0.8524
692,16,65,10,11,0.7941,0.8667,0.5926,0.8609,0.5926,0.8667,0.6038,0.7951
693,18,66,11,7,0.8235,0.8571,0.72,0.88,0.72,0.8571,0.6667,0.8036
694,16,67,10,9,0.8137,0.8701,0.64,0.8758,0.64,0.8701,0.6275,0.8244
695,19,66,12,5,0.8333,0.8462,0.7917,0.8859,0.7917,0.8462,0.6909,0.8718
696,21,61,12,8,0.8039,0.8356,0.7241,0.8592,0.7241,0.8356,0.6774,0.8649
697,24,70,3,5,0.9216,0.9589,0.8276,0.9459,0.8276,0.9589,0.8571,0.9617
698,10,77,7,8,0.8529,0.9167,0.5556,0.9112,0.5556,0.9167,0.5714,0.8433
699,18,66,9,9,0.8235,0.88,0.6667,0.88,0.6667,0.88,0.6667,0.8326
700,11,69,8,14,0.7843,0.8961,0.44,0.8625,0.44,0.8961,0.5,0.7844
701,14,65,9,14,0.7745,0.8784,0.5,0.8497,0.5,0.8784,0.549,0.7944
702,21,65,6,10,0.8431,0.9155,0.6774,0.8904,0.6774,0.9155,0.7241,0.8292
703,20,68,5,9,0.8627,0.9315,0.6897,0.9067,0.6897,0.9315,0.7407,0.8281
704,20,64,8,10,0.8235,0.8889,0.6667,0.8767,0.6667,0.8889,0.6897,0.8593
705,24,65,2,11,0.8725,0.9701,0.6857,0.9091,0.6857,0.9701,0.7869,0.8469
706,20,66,6,10,0.8431,0.9167,0.6667,0.8919,0.6667,0.9167,0.7143,0.8708
