round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
32,24,47,5,8,0.8452,0.9038,0.75,0.8785,0.75,0.9038,0.7869,0.8648
33,23,42,7,12,0.7738,0.8571,0.6571,0.8155,0.6571,0.8571,0.7077,0.7988
34,28,38,9,9,0.7857,0.8085,0.7568,0.8085,0.7568,0.8085,0.7568,0.847
35,21,43,5,15,0.7619,0.8958,0.5833,0.8113,0.5833,0.8958,0.6774,0.853
36,27,37,8,12,0.7619,0.8222,0.6923,0.7872,0.6923,0.8222,0.7297,0.7926
37,23,45,2,14,0.8095,0.9574,0.6216,0.8491,0.6216,0.9574,0.7419,0.8856
38,18,50,6,10,0.8095,0.8929,0.6429,0.8621,0.6429,0.8929,0.6923,0.7953
39,23,46,6,9,0.8214,0.8846,0.7188,0.8598,0.7188,0.8846,0.7541,0.8546
40,22,44,7,11,0.7857,0.8627,0.6667,0.8302,0.6667,0.8627,0.7097,0.8111
41,18,51,6,9,0.8214,0.8947,0.6667,0.8718,0.6667,0.8947,0.7059,0.8415
42,20,49,2,13,0.8214,0.9608,0.6061,0.8673,0.6061,0.9608,0.7273,0.8562
43,19,41,9,15,0.7143,0.82,0.5588,0.7736,0.5588,0.82,0.6129,0.7571
44,19,52,5,8,0.8452,0.9123,0.7037,0.8889,0.7037,0.9123,0.7451,0.8434
45,23,40,8,13,0.75,0.8333,0.6389,0.7921,0.6389,0.8333,0.6866,0.761
46,20,44,7,13,0.7619,0.8627,0.6061,0.8148,0.6061,0.8627,0.6667,0.8134
47,14,55,8,7,0.8214,0.873,0.6667,0.88,0.6667,0.873,0.6512,0.7929
48,21,41,9,13,0.7381,0.82,0.6176,0.7885,0.6176,0.82,0.6562,0.8176
49,23,52,4,5,0.8929,0.9286,0.8214,0.9204,0.8214,0.9286,0.8364,0.9222
50,19,44,7,14,0.75,0.8627,0.5758,0.8073,0.5758,0.8627,0.6441,0.7487
51,23,47,5,9,0.8333,0.9038,0.7188,0.8704,0.7188,0.9038,0.7667,0.8822
52,25,46,4,9,0.8452,0.92,0.7353,0.8762,0.7353,0.92,0.7937,0.9235
53,22,47,6,9,0.8214,0.8868,0.7097,0.8624,0.7097,0.8868,0.7458,0.8484
54,26,40,5,13,0.7857,0.8889,0.6667,0.8163,0.6667,0.8889,0.7429,0.8661
55,27,37,7,13,0.7619,0.8409,0.675,0.7872,0.675,0.8409,0.7297,0.8239
56,26,46,5,7,0.8571,0.902,0.7879,0.8846,0.7879,0.902,0.8125,0.8307
57,20,46,8,10,0.7857,0.8519,0.6667,0.8364,0.6667,0.8519,0.6897,0.8315
58,23,49,5,7,0.8571,0.9074,0.7667,0.8909,0.7667,0.9074,0.7931,0.8105
59,20,43,7,14,0.75,0.86,0.5882,0.8037,0.5882,0.86,0.6557,0.7665
60,24,46,8,6,0.8333,0.8519,0.8,0.8679,0.8,0.8519,0.7742,0.8506
61,24,49,4,7,0.869,0.9245,0.7742,0.8991,0.7742,0.9245,0.8136,0.8673
62,19,44,7,14,0.75,0.8627,0.5758,0.8073,0.5758,0.8627,0.6441,0.8497
63,19,52,7,6,0.8452,0.8814,0.76,0.8889,0.76,0.8814,0.7451,0.8915
64,25,39,8,12,0.7619,0.8298,0.6757,0.7959,0.6757,0.8298,0.7143,0.8355
65,23,45,6,10,0.8095,0.8824,0.697,0.8491,0.697,0.8824,0.7419,0.8217
66,19,47,9,9,0.7857,0.8393,0.6786,0.8393,0.6786,0.8393,0.6786,0.7934
