round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
543,25,50,9,15,0.7576,0.8475,0.625,0.8065,0.625,0.8475,0.6757,0.8017
544,22,59,10,8,0.8182,0.8551,0.7333,0.8676,0.7333,0.8551,0.7097,0.8565
545,19,57,10,13,0.7677,0.8507,0.5938,0.8321,0.5938,0.8507,0.623,0.7206
546,27,51,9,12,0.7879,0.85,0.6923,0.8293,0.6923,0.85,0.72,0.7765
547,32,53,5,9,0.8586,0.9138,0.7805,0.8833,0.7805,0.9138,0.8205,0.8696
548,23,65,5,6,0.8889,0.9286,0.7931,0.922,0.7931,0.9286,0.807,0.8993
549,28,48,9,14,0.7677,0.8421,0.6667,0.8067,0.6667,0.8421,0.7089,0.7621
550,23,62,7,7,0.8586,0.8986,0.7667,0.8986,0.7667,0.8986,0.7667,0.8242
551,26,56,9,8,0.8283,0.8615,0.7647,0.8682,0.7647,0.8615,0.7536,0.8176
552,28,57,9,5,0.8586,0.8636,0.8485,0.8906,0.8485,0.8636,0.8,0.8983
553,28,46,13,12,0.7475,0.7797,0.7,0.7863,0.7,0.7797,0.6914,0.7589
554,31,49,8,11,0.8081,0.8596,0.7381,0.8376,0.7381,0.8596,0.7654,0.7987
555,29,58,5,7,0.8788,0.9206,0.8056,0.9062,0.8056,0.9206,0.8286,0.8364
556,25,59,7,8,0.8485,0.8939,0.7576,0.8872,0.7576,0.8939,0.7692,0.8623
557,22,59,10,8,0.8182,0.8551,0.7333,0.8676,0.7333,0.8551,0.7097,0.8647
558,36,55,2,6,0.9192,0.9649,0.8571,0.9322,0.8571,0.9649,0.9,0.8956
559,31,53,5,10,0.8485,0.9138,0.7561,0.876,0.7561,0.9138,0.8052,0.865
560,32,57,2,8,0.899,0.9661,0.8,0.9194,0.8,0.9661,0.8649,0.9159
561,32,52,9,6,0.8485,0.8525,0.8421,0.8739,0.8421,0.8525,0.8101,0.8719
562,24,61,6,8,0.8586,0.9104,0.75,0.8971,0.75,0.9104,0.7742,0.8176
563,27,53,8,11,0.8081,0.8689,0.7105,0.848,0.7105,0.8689,0.7397,0.824
564,20,56,12,11,0.7677,0.8235,0.6452,0.8296,0.6452,0.8235,0.6349,0.764
565,26,54,8,11,0.8081,0.871,0.7027,0.8504,0.7027,0.871,0.7324,0.8357
566,26,55,10,8,0.8182,0.8462,0.7647,0.8594,0.7647,0.8462,0.7429,0.8109
567,26,55,8,10,0.8182,0.873,0.7222,0.8594,0.7222,0.873,0.7429,0.8536
568,23,57,10,9,0.8081,0.8507,0.7188,0.8571,0.7188,0.8507,0.7077,0.8158
569,22,62,7,8,0.8485,0.8986,0.7333,0.8921,0.7333,0.8986,0.7458,0.8599
570,29,57,6,7,0.8687,0.9048,0.8056,0.8976,0.8056,0.9048,0.8169,0.8873
571,25,58,6,10,0.8384,0.9062,0.7143,0.8788,0.7143,0.9062,0.7576,0.8469
572,32,52,7,8,0.8485,0.8814,0.8,0.8739,0.8,0.8814,0.8101,0.8742
573,27,56,9,7,0.8384,0.8615,0.7941,0.875,0.7941,0.8615,0.7714,0.8543
574,32,52,8,7,0.8485,0.8667,0.8205,0.8739,0.8205,0.8667,0.8101,0.8835
575,29,56,4,10,0.8586,0.9333,0.7436,0.8889,0.7436,0.9333,0.8056,0.8312
576,32,53,8,6,0.8586,0.8689,0.8421,0.8833,0.8421,0.8689,0.8205,0.8469
577,24,58,5,12,0.8283,0.9206,0.6667,0.8722,0.6667,0.9206,0.7385,0.8069
578,28,58,5,8,0.8687,0.9206,0.7778,0.8992,0.7778,0.9206,0.8116,0.8865
579,28,58,6,7,0.8687,0.9062,0.8,0.8992,0.8,0.9062,0.8116,0.8866
580,31,55,7,6,0.8687,0.8871,0.8378,0.8943,0.8378,0.8871,0.8267,0.8644
581,23,59,10,7,0.8283,0.8551,0.7667,0.8741,0.7667,0.8551,0.7302,0.8005
