round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
594,29,67,2,4,0.9412,0.971,0.8788,0.9571,0.8788,0.971,0.9062,0.9056
595,22,68,5,7,0.8824,0.9315,0.7586,0.9189,0.7586,0.9315,0.7857,0.8654
596,19,74,4,5,0.9118,0.9487,0.7917,0.9427,0.7917,0.9487,0.8085,0.8526
597,22,72,3,5,0.9216,0.96,0.8148,0.9474,0.8148,0.96,0.8462,0.8909
598,19,72,4,7,0.8922,0.9474,0.7308,0.929,0.7308,0.9474,0.7755,0.8553
599,20,70,4,8,0.8824,0.9459,0.7143,0.9211,0.7143,0.9459,0.7692,0.8721
600,20,72,2,8,0.902,0.973,0.7143,0.9351,0.7143,0.973,0.8,0.8499
601,17,81,2,2,0.9608,0.9759,0.8947,0.9759,0.8947,0.9759,0.8947,0.9474
602,33,63,0,6,0.9412,1.0,0.8462,0.9545,0.8462,1.0,0.9167,0.8987
603,18,65,11,8,0.8137,0.8553,0.6923,0.8725,0.6923,0.8553,0.6545,0.7535
604,25,62,6,9,0.8529,0.9118,0.7353,0.8921,0.7353,0.9118,0.7692,0.8153
605,32,61,5,4,0.9118,0.9242,0.8889,0.9313,0.8889,0.9242,0.8767,0.9104
606,25,70,5,2,0.9314,0.9333,0.9259,0.9524,0.9259,0.9333,0.8772,0.9526
607,17,73,7,5,0.8824,0.9125,0.7727,0.9241,0.7727,0.9125,0.7391,0.8199
608,26,63,2,11,0.8725,0.9692,0.7027,0.9065,0.7027,0.9692,0.8,0.8241
609,21,69,5,7,0.8824,0.9324,0.75,0.92,0.75,0.9324,0.7778,0.8847
610,17,70,7,8,0.8529,0.9091,0.68,0.9032,0.68,0.9091,0.6939,0.8187
611,23,64,7,8,0.8529,0.9014,0.7419,0.8951,0.7419,0.9014,0.7541,0.8478
612,23,68,4,7,0.8922,0.9444,0.7667,0.9252,0.7667,0.9444,0.807,0.8898
613,23,66,5,8,0.8725,0.9296,0.7419,0.9103,0.7419,0.9296,0.7797,0.8383
614,25,69,4,4,0.9216,0.9452,0.8621,0.9452,0.8621,0.9452,0.8621,0.9117
615,16,73,6,7,0.8725,0.9241,0.6957,0.9182,0.6957,0.9241,0.7111,0.8575
616,31,61,3,7,0.902,0.9531,0.8158,0.9242,0.8158,0.9531,0.8611,0.8877
617,23,71,1,7,0.9216,0.9861,0.7667,0.9467,0.7667,0.9861,0.8519,0.8671
618,16,75,0,11,0.8922,1.0,0.5926,0.9317,0.5926,1.0,0.7442,0.7995
619,27,66,3,6,0.9118,0.9565,0.8182,0.9362,0.8182,0.9565,0.8571,0.8981
620,19,76,2,5,0.9314,0.9744,0.7917,0.956,0.7917,0.9744,0.8444,0.8622
621,24,68,5,5,0.902,0.9315,0.8276,0.9315,0.8276,0.9315,0.8276,0.8479
622,14,77,3,8,0.8922,0.9625,0.6364,0.9333,0.6364,0.9625,0.7179,0.7733
