round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
108,19,34,12,9,0.7162,0.6786,0.7391,0.6441,0.7329
109,19,32,14,9,0.6892,0.6786,0.6957,0.623,0.7585
110,17,37,12,8,0.7297,0.68,0.7551,0.6296,0.7118
111,19,33,17,5,0.7027,0.7917,0.66,0.6333,0.7642
112,16,40,10,8,0.7568,0.6667,0.8,0.64,0.8283
113,16,42,9,7,0.7838,0.6957,0.8235,0.6667,0.7383
114,28,28,13,5,0.7568,0.8485,0.6829,0.7568,0.7857
115,19,30,16,9,0.6622,0.6786,0.6522,0.6032,0.7189
116,16,32,16,10,0.6486,0.6154,0.6667,0.5517,0.6819
117,18,40,12,4,0.7838,0.8182,0.7692,0.6923,0.8094
118,15,33,22,4,0.6486,0.7895,0.6,0.5357,0.7713
119,22,26,18,8,0.6486,0.7333,0.5909,0.6286,0.7371
120,21,31,15,7,0.7027,0.75,0.6739,0.6562,0.7508
121,16,40,16,2,0.7568,0.8889,0.7143,0.64,0.8204
122,19,37,11,7,0.7568,0.7308,0.7708,0.6786,0.774
123,14,35,15,10,0.6622,0.5833,0.7,0.5283,0.7333
124,16,29,21,8,0.6081,0.6667,0.58,0.5246,0.7333
125,15,35,18,6,0.6757,0.7143,0.6604,0.5556,0.7511
126,20,32,16,6,0.7027,0.7692,0.6667,0.6452,0.7003
127,24,35,10,5,0.7973,0.8276,0.7778,0.7619,0.8475
128,18,33,19,4,0.6892,0.8182,0.6346,0.6102,0.8164
129,22,38,9,5,0.8108,0.8148,0.8085,0.7586,0.8574
130,17,33,16,8,0.6757,0.68,0.6735,0.5862,0.8114
131,17,27,17,13,0.5946,0.5667,0.6136,0.5312,0.6152
132,24,27,21,2,0.6892,0.9231,0.5625,0.6761,0.8253
133,23,31,12,8,0.7297,0.7419,0.7209,0.697,0.7982
134,13,38,12,11,0.6892,0.5417,0.76,0.5306,0.7075
135,18,38,12,6,0.7568,0.75,0.76,0.6667,0.8083
136,17,40,10,7,0.7703,0.7083,0.8,0.6667,0.7842
137,21,32,10,11,0.7162,0.6562,0.7619,0.6667,0.7515
138,15,34,16,9,0.6622,0.625,0.68,0.5455,0.7375
139,16,30,19,9,0.6216,0.64,0.6122,0.5333,0.6359
140,22,33,12,7,0.7432,0.7586,0.7333,0.6984,0.8199
141,15,35,15,9,0.6757,0.625,0.7,0.5556,0.71
142,21,28,19,6,0.6622,0.7778,0.5957,0.6269,0.7841
143,18,34,15,7,0.7027,0.72,0.6939,0.6207,0.7437
144,18,29,15,12,0.6351,0.6,0.6591,0.5714,0.7015
145,19,31,15,9,0.6757,0.6786,0.6739,0.6129,0.6638
146,14,39,16,5,0.7162,0.7368,0.7091,0.5714,0.7914
147,15,41,11,7,0.7568,0.6818,0.7885,0.625,0.7753
148,19,36,14,5,0.7432,0.7917,0.72,0.6667,0.8592
149,19,33,14,8,0.7027,0.7037,0.7021,0.6333,0.7636
150,11,45,13,5,0.7568,0.6875,0.7759,0.55,0.7629
151,18,40,9,7,0.7838,0.72,0.8163,0.6923,0.809
152,16,34,15,9,0.6757,0.64,0.6939,0.5714,0.6669
153,21,35,11,7,0.7568,0.75,0.7609,0.7,0.7585
154,21,31,16,6,0.7027,0.7778,0.6596,0.6562,0.8266
