round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
605,17,39,4,7,0.8358,0.7083,0.907,0.7556,0.9409
606,16,43,1,7,0.8806,0.6957,0.9773,0.8,0.918
607,15,37,3,12,0.7761,0.5556,0.925,0.6667,0.8787
608,12,42,2,11,0.806,0.5217,0.9545,0.6486,0.8715
609,17,41,1,8,0.8657,0.68,0.9762,0.7907,0.8752
610,15,43,4,5,0.8657,0.75,0.9149,0.7692,0.9511
611,8,44,5,10,0.7761,0.4444,0.898,0.5161,0.7596
612,16,45,2,4,0.9104,0.8,0.9574,0.8421,0.9798
613,14,45,2,6,0.8806,0.7,0.9574,0.7778,0.9021
614,17,42,2,6,0.8806,0.7391,0.9545,0.8095,0.9081
615,15,44,2,6,0.8806,0.7143,0.9565,0.7895,0.8778
616,19,36,6,6,0.8209,0.76,0.8571,0.76,0.9124
617,19,35,6,7,0.806,0.7308,0.8537,0.7451,0.954
618,14,40,3,10,0.806,0.5833,0.9302,0.6829,0.8789
619,11,46,5,5,0.8507,0.6875,0.902,0.6875,0.9338
620,17,39,2,9,0.8358,0.6538,0.9512,0.7556,0.909
621,15,40,3,9,0.8209,0.625,0.9302,0.7143,0.8508
622,19,42,2,4,0.9104,0.8261,0.9545,0.8636,0.9377
623,19,38,3,7,0.8507,0.7308,0.9268,0.7917,0.939
624,16,35,1,15,0.7612,0.5161,0.9722,0.6667,0.9624
625,15,38,5,9,0.791,0.625,0.8837,0.6818,0.8866
626,13,44,2,8,0.8507,0.619,0.9565,0.7222,0.9006
627,18,41,5,3,0.8806,0.8571,0.8913,0.8182,0.9772
628,15,42,4,6,0.8507,0.7143,0.913,0.75,0.8841
629,13,40,4,10,0.791,0.5652,0.9091,0.65,0.8686
630,12,43,3,9,0.8209,0.5714,0.9348,0.6667,0.9234
631,16,36,4,11,0.7761,0.5926,0.9,0.6809,0.8667
632,17,39,1,10,0.8358,0.6296,0.975,0.7556,0.8639
633,15,43,4,5,0.8657,0.75,0.9149,0.7692,0.967
634,18,37,1,11,0.8209,0.6207,0.9737,0.75,0.8857
635,12,42,1,12,0.806,0.5,0.9767,0.6486,0.8983
636,11,48,3,5,0.8806,0.6875,0.9412,0.7333,0.8909
637,12,45,5,5,0.8507,0.7059,0.9,0.7059,0.9576
638,17,39,3,8,0.8358,0.68,0.9286,0.7556,0.9067
639,15,37,3,12,0.7761,0.5556,0.925,0.6667,0.7944
640,12,42,3,10,0.806,0.5455,0.9333,0.6486,0.9162
641,17,36,2,12,0.791,0.5862,0.9474,0.7083,0.8711
642,19,42,1,5,0.9104,0.7917,0.9767,0.8636,0.968
643,13,41,4,9,0.806,0.5909,0.9111,0.6667,0.9121
644,17,41,3,6,0.8657,0.7391,0.9318,0.7907,0.9615
645,19,39,2,7,0.8657,0.7308,0.9512,0.8085,0.9615
646,9,44,2,12,0.791,0.4286,0.9565,0.5625,0.8447
647,16,37,4,10,0.791,0.6154,0.9024,0.6957,0.8893
648,22,32,2,11,0.806,0.6667,0.9412,0.7719,0.9002
649,12,43,4,8,0.8209,0.6,0.9149,0.6667,0.8851
650,17,39,2,9,0.8358,0.6538,0.9512,0.7556,0.9043
651,14,37,4,12,0.7612,0.5385,0.9024,0.6364,0.8583
652,18,38,3,8,0.8358,0.6923,0.9268,0.766,0.9015
653,14,39,3,11,0.791,0.56,0.9286,0.6667,0.8505
654,16,43,4,4,0.8806,0.8,0.9149,0.8,0.9362
655,12,45,3,7,0.8507,0.6316,0.9375,0.7059,0.8794
656,14,45,4,4,0.8806,0.7778,0.9184,0.7778,0.9195
657,22,37,1,7,0.8806,0.7586,0.9737,0.8462,0.9837
