round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
916,24,42,6,3,0.88,0.8889,0.875,0.8421,0.8819
917,15,47,10,3,0.8267,0.8333,0.8246,0.6977,0.8631
918,21,48,4,2,0.92,0.913,0.9231,0.875,0.9247
919,18,46,8,3,0.8533,0.8571,0.8519,0.766,0.8801
920,19,47,7,2,0.88,0.9048,0.8704,0.8085,0.9056
921,19,48,5,3,0.8933,0.8636,0.9057,0.8261,0.8945
922,9,53,8,5,0.8267,0.6429,0.8689,0.5806,0.7974
923,11,55,6,3,0.88,0.7857,0.9016,0.7097,0.8513
924,19,47,4,5,0.88,0.7917,0.9216,0.8085,0.9257
925,12,53,6,4,0.8667,0.75,0.8983,0.7059,0.8459
926,17,48,7,3,0.8667,0.85,0.8727,0.7727,0.8836
927,16,47,8,4,0.84,0.8,0.8545,0.7273,0.8682
928,11,53,6,5,0.8533,0.6875,0.8983,0.6667,0.9206
929,8,57,6,4,0.8667,0.6667,0.9048,0.6154,0.7857
930,11,54,6,4,0.8667,0.7333,0.9,0.6875,0.8267
931,17,45,7,6,0.8267,0.7391,0.8654,0.7234,0.811
932,22,40,10,3,0.8267,0.88,0.8,0.7719,0.892
933,18,47,7,3,0.8667,0.8571,0.8704,0.7826,0.9202
934,12,45,13,5,0.76,0.7059,0.7759,0.5714,0.8692
935,15,46,7,7,0.8133,0.6818,0.8679,0.6818,0.7594
936,11,50,11,3,0.8133,0.7857,0.8197,0.6111,0.8009
937,13,50,6,6,0.84,0.6842,0.8929,0.6842,0.8571
938,17,50,3,5,0.8933,0.7727,0.9434,0.8095,0.8834
939,10,54,9,2,0.8533,0.8333,0.8571,0.6452,0.9015
940,9,53,9,4,0.8267,0.6923,0.8548,0.5806,0.8009
941,17,46,8,4,0.84,0.8095,0.8519,0.7391,0.8457
942,11,49,10,5,0.8,0.6875,0.8305,0.5946,0.8231
943,17,45,7,6,0.8267,0.7391,0.8654,0.7234,0.8579
944,12,55,5,3,0.8933,0.8,0.9167,0.75,0.9067
945,18,50,5,2,0.9067,0.9,0.9091,0.8372,0.8873
946,11,42,12,10,0.7067,0.5238,0.7778,0.5,0.7275
