round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
899,7,49,2,10,0.8235,0.4118,0.9608,0.5385,0.831
900,7,47,2,12,0.7941,0.3684,0.9592,0.5,0.7938
901,7,48,0,13,0.8088,0.35,1.0,0.5185,0.7573
902,6,49,2,11,0.8088,0.3529,0.9608,0.48,0.8639
903,3,46,2,17,0.7206,0.15,0.9583,0.24,0.6609
904,6,50,2,10,0.8235,0.375,0.9615,0.5,0.6653
905,7,52,1,8,0.8676,0.4667,0.9811,0.6087,0.7522
906,4,54,1,9,0.8529,0.3077,0.9818,0.4444,0.7881
907,6,51,1,10,0.8382,0.375,0.9808,0.5217,0.8137
908,8,44,0,16,0.7647,0.3333,1.0,0.5,0.7206
909,10,48,4,6,0.8529,0.625,0.9231,0.6667,0.9189
910,8,44,1,15,0.7647,0.3478,0.9778,0.5,0.77
911,7,48,2,11,0.8088,0.3889,0.96,0.5185,0.7967
912,4,49,3,12,0.7794,0.25,0.9423,0.3478,0.8137
913,10,44,2,12,0.7941,0.4545,0.9565,0.5882,0.8053
914,7,48,3,10,0.8088,0.4118,0.9412,0.5185,0.8005
915,5,54,3,6,0.8676,0.4545,0.9474,0.5263,0.8939
916,6,49,1,12,0.8088,0.3333,0.98,0.48,0.7456
917,8,45,1,14,0.7794,0.3636,0.9783,0.5161,0.7945
918,9,49,1,9,0.8529,0.5,0.98,0.6429,0.8878
919,8,44,3,13,0.7647,0.381,0.9362,0.5,0.7427
920,6,48,2,12,0.7941,0.3333,0.96,0.4615,0.8044
921,7,46,2,13,0.7794,0.35,0.9583,0.4828,0.6646
922,7,40,2,19,0.6912,0.2692,0.9524,0.4,0.756
923,7,45,2,14,0.7647,0.3333,0.9574,0.4667,0.7361
924,4,52,3,9,0.8235,0.3077,0.9455,0.4,0.6671
925,6,50,2,10,0.8235,0.375,0.9615,0.5,0.8389
926,15,43,1,9,0.8529,0.625,0.9773,0.75,0.9039
927,4,50,3,11,0.7941,0.2667,0.9434,0.3636,0.7031
928,5,56,3,4,0.8971,0.5556,0.9492,0.5882,0.8672
929,5,44,3,16,0.7206,0.2381,0.9362,0.3448,0.6109
930,8,48,3,9,0.8235,0.4706,0.9412,0.5714,0.902
931,2,49,2,15,0.75,0.1176,0.9608,0.1905,0.7705
932,3,46,2,17,0.7206,0.15,0.9583,0.24,0.7672
933,11,50,1,6,0.8971,0.6471,0.9804,0.7586,0.861
934,10,45,2,11,0.8088,0.4762,0.9574,0.6061,0.8288
935,5,49,0,14,0.7941,0.2632,1.0,0.4167,0.8432
936,9,45,3,11,0.7941,0.45,0.9375,0.5625,0.7646
937,7,49,3,9,0.8235,0.4375,0.9423,0.5385,0.8786
938,5,50,0,13,0.8088,0.2778,1.0,0.4348,0.7878
939,9,51,1,7,0.8824,0.5625,0.9808,0.6923,0.8858
940,5,47,6,10,0.7647,0.3333,0.8868,0.3846,0.7119
941,7,52,0,9,0.8676,0.4375,1.0,0.6087,0.8666
942,7,51,2,8,0.8529,0.4667,0.9623,0.5833,0.8164
943,7,47,3,11,0.7941,0.3889,0.94,0.5,0.7922
944,6,51,1,10,0.8382,0.375,0.9808,0.5217,0.8209
945,6,49,3,10,0.8088,0.375,0.9423,0.48,0.7668
946,7,48,4,9,0.8088,0.4375,0.9231,0.5185,0.7524
947,4,52,3,9,0.8235,0.3077,0.9455,0.4,0.8531
948,6,52,2,8,0.8529,0.4286,0.963,0.5455,0.7798
949,10,49,0,9,0.8676,0.5263,1.0,0.6897,0.8507
950,6,54,0,8,0.8824,0.4286,1.0,0.6,0.9259
951,5,53,2,8,0.8529,0.3846,0.9636,0.5,0.7483
952,6,53,2,7,0.8676,0.4615,0.9636,0.5714,0.7734
953,11,45,4,8,0.8235,0.5789,0.9184,0.6471,0.8389
954,4,50,0,14,0.7941,0.2222,1.0,0.3636,0.7578
955,5,53,0,10,0.8529,0.3333,1.0,0.5,0.7711
956,6,51,0,11,0.8382,0.3529,1.0,0.5217,0.9366
957,5,49,2,12,0.7941,0.2941,0.9608,0.4167,0.7428
958,3,52,2,11,0.8088,0.2143,0.963,0.3158,0.7328
959,4,53,3,8,0.8382,0.3333,0.9464,0.4211,0.7812
960,9,46,0,13,0.8088,0.4091,1.0,0.5806,0.8636
