round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
947,4,33,9,8,0.6852,0.7857,0.3333,0.7952,0.3333,0.7857,0.32,0.5337
948,3,38,9,4,0.7593,0.8085,0.4286,0.8539,0.4286,0.8085,0.3158,0.6717
949,5,34,10,5,0.7222,0.7727,0.5,0.8193,0.5,0.7727,0.4,0.6341
950,3,31,14,6,0.6296,0.6889,0.3333,0.7561,0.3333,0.6889,0.2308,0.442
951,4,33,9,8,0.6852,0.7857,0.3333,0.7952,0.3333,0.7857,0.32,0.4425
952,3,39,8,4,0.7778,0.8298,0.4286,0.8667,0.4286,0.8298,0.3333,0.6261
953,5,33,11,5,0.7037,0.75,0.5,0.8049,0.5,0.75,0.3846,0.675
954,3,39,7,5,0.7778,0.8478,0.375,0.8667,0.375,0.8478,0.3333,0.6658
955,3,33,9,9,0.6667,0.7857,0.25,0.7857,0.25,0.7857,0.25,0.4802
956,2,36,6,10,0.7037,0.8571,0.1667,0.8182,0.1667,0.8571,0.2,0.4048
957,1,44,5,4,0.8333,0.898,0.2,0.9072,0.2,0.898,0.1818,0.6327
958,1,40,8,5,0.7593,0.8333,0.1667,0.8602,0.1667,0.8333,0.1333,0.4132
959,2,36,9,7,0.7037,0.8,0.2222,0.8182,0.2222,0.8,0.2,0.4889
960,3,36,10,5,0.7222,0.7826,0.375,0.8276,0.375,0.7826,0.2857,0.5516
961,3,33,10,8,0.6667,0.7674,0.2727,0.7857,0.2727,0.7674,0.25,0.5222
962,1,43,10,0,0.8148,0.8113,1.0,0.8958,1.0,0.8113,0.1667,1.0
963,4,36,9,5,0.7407,0.8,0.4444,0.8372,0.4444,0.8,0.3636,0.5531
964,3,38,12,1,0.7593,0.76,0.75,0.8539,0.75,0.76,0.3158,0.835
965,1,37,8,8,0.7037,0.8222,0.1111,0.8222,0.1111,0.8222,0.1111,0.284
966,3,43,4,4,0.8519,0.9149,0.4286,0.9149,0.4286,0.9149,0.4286,0.7356
967,3,36,8,7,0.7222,0.8182,0.3,0.8276,0.3,0.8182,0.2857,0.5477
968,2,42,8,2,0.8148,0.84,0.5,0.8936,0.5,0.84,0.2857,0.81
969,4,40,5,5,0.8148,0.8889,0.4444,0.8889,0.4444,0.8889,0.4444,0.6667
970,2,39,8,5,0.7593,0.8298,0.2857,0.8571,0.2857,0.8298,0.2353,0.535
971,1,42,7,4,0.7963,0.8571,0.2,0.8842,0.2,0.8571,0.1538,0.5143
972,4,34,9,7,0.7037,0.7907,0.3636,0.8095,0.3636,0.7907,0.3333,0.611
973,1,39,11,3,0.7407,0.78,0.25,0.8478,0.25,0.78,0.125,0.4
974,3,41,6,4,0.8148,0.8723,0.4286,0.8913,0.4286,0.8723,0.375,0.6717
975,3,43,4,4,0.8519,0.9149,0.4286,0.9149,0.4286,0.9149,0.4286,0.6474
976,3,39,10,2,0.7778,0.7959,0.6,0.8667,0.6,0.7959,0.3333,0.7102
977,2,40,8,4,0.7778,0.8333,0.3333,0.8696,0.3333,0.8333,0.25,0.4618
978,1,38,7,8,0.7222,0.8444,0.1111,0.8352,0.1111,0.8444,0.1176,0.3679
979,3,37,8,6,0.7407,0.8222,0.3333,0.8409,0.3333,0.8222,0.3,0.5778
980,2,43,5,4,0.8333,0.8958,0.3333,0.9053,0.3333,0.8958,0.3077,0.6076
981,4,34,8,8,0.7037,0.8095,0.3333,0.8095,0.3333,0.8095,0.3333,0.5357
982,2,36,8,8,0.7037,0.8182,0.2,0.8182,0.2,0.8182,0.2,0.4955
983,2,41,6,5,0.7963,0.8723,0.2857,0.8817,0.2857,0.8723,0.2667,0.4103
984,2,35,11,6,0.6852,0.7609,0.25,0.8046,0.25,0.7609,0.1905,0.4728
985,3,40,9,2,0.7963,0.8163,0.6,0.8791,0.6,0.8163,0.3529,0.6571
986,3,36,9,6,0.7222,0.8,0.3333,0.8276,0.3333,0.8,0.2857,0.4716
987,3,37,10,4,0.7407,0.7872,0.4286,0.8409,0.4286,0.7872,0.3,0.5623
988,3,44,4,3,0.8704,0.9167,0.5,0.9263,0.5,0.9167,0.4615,0.6701
989,4,40,8,2,0.8148,0.8333,0.6667,0.8889,0.6667,0.8333,0.4444,0.7812
990,3,40,8,3,0.7963,0.8333,0.5,0.8791,0.5,0.8333,0.3529,0.625
991,2,42,5,5,0.8148,0.8936,0.2857,0.8936,0.2857,0.8936,0.2857,0.4772
992,4,40,8,2,0.8148,0.8333,0.6667,0.8889,0.6667,0.8333,0.4444,0.6979
993,3,40,8,3,0.7963,0.8333,0.5,0.8791,0.5,0.8333,0.3529,0.6389
994,4,36,12,2,0.7407,0.75,0.6667,0.8372,0.6667,0.75,0.3636,0.8368
995,3,37,8,6,0.7407,0.8222,0.3333,0.8409,0.3333,0.8222,0.3,0.4864
996,3,40,8,3,0.7963,0.8333,0.5,0.8791,0.5,0.8333,0.3529,0.6215
997,2,39,5,8,0.7593,0.8864,0.2,0.8571,0.2,0.8864,0.2353,0.5318
998,3,36,8,7,0.7222,0.8182,0.3,0.8276,0.3,0.8182,0.2857,0.4705
999,3,38,10,3,0.7593,0.7917,0.5,0.8539,0.5,0.7917,0.3158,0.5868
1000,2,36,11,5,0.7037,0.766,0.2857,0.8182,0.2857,0.766,0.2,0.4711
