round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
623,19,48,5,3,0.8933,0.8636,0.9057,0.8261,0.9048
624,18,52,3,2,0.9333,0.9,0.9455,0.878,0.9427
625,12,56,4,3,0.9067,0.8,0.9333,0.7742,0.9089
626,17,44,6,8,0.8133,0.68,0.88,0.7083,0.86
627,17,49,4,5,0.88,0.7727,0.9245,0.7907,0.9031
628,21,45,5,4,0.88,0.84,0.9,0.8235,0.8792
629,16,54,5,0,0.9333,1.0,0.9153,0.8649,0.9767
630,11,57,7,0,0.9067,1.0,0.8906,0.7586,0.9574
631,18,50,5,2,0.9067,0.9,0.9091,0.8372,0.9455
632,23,46,5,1,0.92,0.9583,0.902,0.8846,0.9322
633,19,51,5,0,0.9333,1.0,0.9107,0.8837,0.9577
634,22,44,5,4,0.88,0.8462,0.898,0.8302,0.9027
635,17,52,4,2,0.92,0.8947,0.9286,0.85,0.922
636,17,47,4,7,0.8533,0.7083,0.9216,0.7556,0.8954
637,16,50,4,5,0.88,0.7619,0.9259,0.7805,0.8915
638,18,47,7,3,0.8667,0.8571,0.8704,0.7826,0.8942
639,17,49,6,3,0.88,0.85,0.8909,0.7907,0.9109
640,12,55,6,2,0.8933,0.8571,0.9016,0.75,0.945
641,18,46,8,3,0.8533,0.8571,0.8519,0.766,0.8933
642,14,56,4,1,0.9333,0.9333,0.9333,0.8485,0.9211
643,19,54,1,1,0.9733,0.95,0.9818,0.95,0.9918
644,21,46,4,4,0.8933,0.84,0.92,0.84,0.9432
645,15,54,3,3,0.92,0.8333,0.9474,0.8333,0.8596
646,17,54,2,2,0.9467,0.8947,0.9643,0.8947,0.9511
647,17,50,4,4,0.8933,0.8095,0.9259,0.8095,0.9039
648,16,50,5,4,0.88,0.8,0.9091,0.7805,0.9009
649,18,52,2,3,0.9333,0.8571,0.963,0.878,0.9339
650,19,51,3,2,0.9333,0.9048,0.9444,0.8837,0.963
651,11,58,2,4,0.92,0.7333,0.9667,0.7857,0.9089
652,15,54,4,2,0.92,0.8824,0.931,0.8333,0.8986
653,22,45,4,4,0.8933,0.8462,0.9184,0.8462,0.9097
654,20,46,4,5,0.88,0.8,0.92,0.8163,0.9032
655,14,52,4,5,0.88,0.7368,0.9286,0.7568,0.9135
656,18,55,1,1,0.9733,0.9474,0.9821,0.9474,0.9897
657,21,45,6,3,0.88,0.875,0.8824,0.8235,0.9428
658,15,53,4,3,0.9067,0.8333,0.9298,0.8108,0.9639
659,17,45,7,6,0.8267,0.7391,0.8654,0.7234,0.8503
660,21,51,3,0,0.96,1.0,0.9444,0.9333,0.9612
661,20,48,4,3,0.9067,0.8696,0.9231,0.8511,0.9181
662,19,47,6,3,0.88,0.8636,0.8868,0.8085,0.9177
663,15,49,9,2,0.8533,0.8824,0.8448,0.7317,0.9016
664,20,43,7,5,0.84,0.8,0.86,0.7692,0.8576
665,13,57,4,1,0.9333,0.9286,0.9344,0.8387,0.9297
666,17,53,3,2,0.9333,0.8947,0.9464,0.8718,0.968
667,10,55,8,2,0.8667,0.8333,0.873,0.6667,0.8915
668,15,52,7,1,0.8933,0.9375,0.8814,0.7895,0.9428
669,15,52,6,2,0.8933,0.8824,0.8966,0.7895,0.9118
670,16,53,5,1,0.92,0.9412,0.9138,0.8421,0.9402
671,17,49,7,2,0.88,0.8947,0.875,0.7907,0.8863
672,18,49,6,2,0.8933,0.9,0.8909,0.8182,0.9264
673,14,56,3,2,0.9333,0.875,0.9492,0.8485,0.9396
674,12,57,3,3,0.92,0.8,0.95,0.8,0.9233
675,22,46,6,1,0.9067,0.9565,0.8846,0.8627,0.954
676,10,58,4,3,0.9067,0.7692,0.9355,0.7407,0.897
677,20,49,4,2,0.92,0.9091,0.9245,0.8696,0.9245
678,14,52,7,2,0.88,0.875,0.8814,0.7568,0.9025
679,14,52,5,4,0.88,0.7778,0.9123,0.7568,0.8577
680,18,50,6,1,0.9067,0.9474,0.8929,0.8372,0.922
681,24,51,0,0,1.0,1.0,1.0,1.0,1.0
682,15,52,6,2,0.8933,0.8824,0.8966,0.7895,0.9189
683,24,42,7,2,0.88,0.9231,0.8571,0.8421,0.9239
684,14,57,2,2,0.9467,0.875,0.9661,0.875,0.9407
685,14,52,7,2,0.88,0.875,0.8814,0.7568,0.928
686,12,52,8,3,0.8533,0.8,0.8667,0.6857,0.8956
687,26,40,7,2,0.88,0.9286,0.8511,0.8525,0.8997
688,17,47,8,3,0.8533,0.85,0.8545,0.7556,0.8655
689,13,57,2,3,0.9333,0.8125,0.9661,0.8387,0.9004
690,16,50,6,3,0.88,0.8421,0.8929,0.7805,0.8853
691,15,56,2,2,0.9467,0.8824,0.9655,0.8824,0.9523
692,14,49,5,7,0.84,0.6667,0.9074,0.7,0.9092
693,10,51,10,4,0.8133,0.7143,0.8361,0.5882,0.8595
694,19,50,3,3,0.92,0.8636,0.9434,0.8636,0.9451
695,17,51,4,3,0.9067,0.85,0.9273,0.8293,0.9245
696,13,49,6,7,0.8267,0.65,0.8909,0.6667,0.8555
697,17,51,5,2,0.9067,0.8947,0.9107,0.8293,0.9474
698,15,53,4,3,0.9067,0.8333,0.9298,0.8108,0.8684
699,11,55,3,6,0.88,0.6471,0.9483,0.7097,0.8327
700,14,50,8,3,0.8533,0.8235,0.8621,0.7179,0.9158
701,14,53,4,4,0.8933,0.7778,0.9298,0.7778,0.8782
702,15,52,5,3,0.8933,0.8333,0.9123,0.7895,0.9464
703,15,49,10,1,0.8533,0.9375,0.8305,0.7317,0.8888
704,14,53,5,3,0.8933,0.8235,0.9138,0.7778,0.9462
705,13,58,4,0,0.9467,1.0,0.9355,0.8667,0.964
706,19,50,4,2,0.92,0.9048,0.9259,0.8636,0.9383
707,14,54,5,2,0.9067,0.875,0.9153,0.8,0.9163
708,9,55,6,5,0.8533,0.6429,0.9016,0.6207,0.8548
709,22,45,4,4,0.8933,0.8462,0.9184,0.8462,0.9223
710,19,49,3,4,0.9067,0.8261,0.9423,0.8444,0.9147
711,13,49,8,5,0.8267,0.7222,0.8596,0.6667,0.8801
712,19,51,4,1,0.9333,0.95,0.9273,0.8837,0.9464
713,15,45,10,5,0.8,0.75,0.8182,0.6667,0.8745
714,13,53,6,3,0.88,0.8125,0.8983,0.7429,0.9047
715,10,58,5,2,0.9067,0.8333,0.9206,0.7407,0.9577
716,12,55,5,3,0.8933,0.8,0.9167,0.75,0.8889
717,16,50,2,7,0.88,0.6957,0.9615,0.7805,0.903
718,15,53,2,5,0.9067,0.75,0.9636,0.8108,0.9618
