round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
320,20,74,2,6,0.9216,0.9737,0.7692,0.9487,0.7692,0.9737,0.8333,0.8998
321,16,66,9,11,0.8039,0.88,0.5926,0.8684,0.5926,0.88,0.6154,0.8795
322,15,74,3,10,0.8725,0.961,0.6,0.9193,0.6,0.961,0.6977,0.8483
323,14,66,6,16,0.7843,0.9167,0.4667,0.8571,0.4667,0.9167,0.56,0.7454
324,15,68,9,10,0.8137,0.8831,0.6,0.8774,0.6,0.8831,0.6122,0.813
325,17,73,4,8,0.8824,0.9481,0.68,0.9241,0.68,0.9481,0.7391,0.8738
326,24,61,8,9,0.8333,0.8841,0.7273,0.8777,0.7273,0.8841,0.7385,0.8204
327,24,63,7,8,0.8529,0.9,0.75,0.8936,0.75,0.9,0.7619,0.8996
328,15,68,10,9,0.8137,0.8718,0.625,0.8774,0.625,0.8718,0.6122,0.8515
329,22,63,6,11,0.8333,0.913,0.6667,0.8811,0.6667,0.913,0.7213,0.7738
330,24,61,8,9,0.8333,0.8841,0.7273,0.8777,0.7273,0.8841,0.7385,0.9073
331,17,71,8,6,0.8627,0.8987,0.7391,0.9103,0.7391,0.8987,0.7083,0.8498
332,19,67,11,5,0.8431,0.859,0.7917,0.8933,0.7917,0.859,0.7037,0.9247
333,16,75,4,7,0.8922,0.9494,0.6957,0.9317,0.6957,0.9494,0.7442,0.8701
334,18,74,4,6,0.902,0.9487,0.75,0.9367,0.75,0.9487,0.7826,0.8851
335,21,65,3,13,0.8431,0.9559,0.6176,0.8904,0.6176,0.9559,0.7241,0.833
336,21,62,8,11,0.8137,0.8857,0.6562,0.8671,0.6562,0.8857,0.6885,0.8781
337,25,68,4,5,0.9118,0.9444,0.8333,0.9379,0.8333,0.9444,0.8475,0.8838
338,20,69,2,11,0.8725,0.9718,0.6452,0.9139,0.6452,0.9718,0.7547,0.8523
339,21,58,9,14,0.7745,0.8657,0.6,0.8345,0.6,0.8657,0.6462,0.722
340,18,66,2,16,0.8235,0.9706,0.5294,0.88,0.5294,0.9706,0.6667,0.7824
341,21,69,2,10,0.8824,0.9718,0.6774,0.92,0.6774,0.9718,0.7778,0.7869
342,22,66,4,10,0.8627,0.9429,0.6875,0.9041,0.6875,0.9429,0.7586,0.8853
343,30,56,7,9,0.8431,0.8889,0.7692,0.875,0.7692,0.8889,0.7895,0.9235
344,15,70,8,9,0.8333,0.8974,0.625,0.8917,0.625,0.8974,0.6383,0.9028
345,17,69,6,10,0.8431,0.92,0.6296,0.8961,0.6296,0.92,0.68,0.7891
346,21,67,4,10,0.8627,0.9437,0.6774,0.9054,0.6774,0.9437,0.75,0.8632
347,14,75,4,9,0.8725,0.9494,0.6087,0.9202,0.6087,0.9494,0.6829,0.9185
348,18,69,7,8,0.8529,0.9079,0.6923,0.902,0.6923,0.9079,0.7059,0.873
349,18,66,6,12,0.8235,0.9167,0.6,0.88,0.6,0.9167,0.6667,0.8347
350,11,75,6,10,0.8431,0.9259,0.5238,0.9036,0.5238,0.9259,0.5789,0.7672
351,13,76,4,9,0.8725,0.95,0.5909,0.9212,0.5909,0.95,0.6667,0.7557
352,12,80,3,7,0.902,0.9639,0.6316,0.9412,0.6316,0.9639,0.7059,0.7996
353,19,68,7,8,0.8529,0.9067,0.7037,0.9007,0.7037,0.9067,0.717,0.8667
354,14,72,6,10,0.8431,0.9231,0.5833,0.9,0.5833,0.9231,0.6364,0.7062
355,12,73,9,8,0.8333,0.8902,0.6,0.8957,0.6,0.8902,0.5854,0.7512
356,20,65,1,16,0.8333,0.9848,0.5556,0.8844,0.5556,0.9848,0.7018,0.7462
357,19,70,5,8,0.8725,0.9333,0.7037,0.915,0.7037,0.9333,0.7451,0.8612
358,13,74,4,11,0.8529,0.9487,0.5417,0.908,0.5417,0.9487,0.6341,0.8723
359,18,72,4,8,0.8824,0.9474,0.6923,0.9231,0.6923,0.9474,0.75,0.8426
360,15,75,6,6,0.8824,0.9259,0.7143,0.9259,0.7143,0.9259,0.7143,0.8524
361,16,72,5,9,0.8627,0.9351,0.64,0.9114,0.64,0.9351,0.6957,0.8712
362,23,66,3,10,0.8725,0.9565,0.697,0.9103,0.697,0.9565,0.7797,0.8581
363,20,70,6,6,0.8824,0.9211,0.7692,0.9211,0.7692,0.9211,0.7692,0.8735
364,17,72,6,7,0.8725,0.9231,0.7083,0.9172,0.7083,0.9231,0.7234,0.8643
365,23,66,5,8,0.8725,0.9296,0.7419,0.9103,0.7419,0.9296,0.7797,0.8242
366,10,78,9,5,0.8627,0.8966,0.6667,0.9176,0.6667,0.8966,0.5882,0.8092
367,16,74,5,7,0.8824,0.9367,0.6957,0.925,0.6957,0.9367,0.7273,0.8371
368,21,64,10,7,0.8333,0.8649,0.75,0.8828,0.75,0.8649,0.7119,0.8494
369,16,72,3,11,0.8627,0.96,0.5926,0.9114,0.5926,0.96,0.6957,0.8375
370,20,59,6,17,0.7745,0.9077,0.5405,0.8369,0.5405,0.9077,0.6349,0.6894
371,22,65,4,11,0.8529,0.942,0.6667,0.8966,0.6667,0.942,0.7458,0.8191
372,20,69,6,7,0.8725,0.92,0.7407,0.9139,0.7407,0.92,0.7547,0.918
373,23,70,4,5,0.9118,0.9459,0.8214,0.9396,0.8214,0.9459,0.8364,0.9334
374,12,78,4,8,0.8824,0.9512,0.6,0.9286,0.6,0.9512,0.6667,0.789
375,15,71,8,8,0.8431,0.8987,0.6522,0.8987,0.6522,0.8987,0.6522,0.8646
