round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
65,16,153,31,77,0.6101,0.8315,0.172,0.7391,0.172,0.8315,0.2286,0.6014
66,20,152,37,68,0.6209,0.8042,0.2273,0.7433,0.2273,0.8042,0.2759,0.6462
67,16,158,31,72,0.6282,0.836,0.1818,0.7542,0.1818,0.836,0.237,0.594
68,14,164,30,69,0.6426,0.8454,0.1687,0.7681,0.1687,0.8454,0.2205,0.6513
69,20,143,31,83,0.5884,0.8218,0.1942,0.715,0.1942,0.8218,0.2597,0.6261
70,19,141,30,87,0.5776,0.8246,0.1792,0.7068,0.1792,0.8246,0.2452,0.6363
71,20,146,26,85,0.5993,0.8488,0.1905,0.7246,0.1905,0.8488,0.2649,0.6399
72,19,150,33,75,0.6101,0.8197,0.2021,0.7353,0.2021,0.8197,0.2603,0.6293
73,14,151,29,83,0.5957,0.8389,0.1443,0.7295,0.1443,0.8389,0.2,0.5529
74,15,150,29,83,0.5957,0.838,0.1531,0.7282,0.1531,0.838,0.2113,0.5796
75,19,137,28,93,0.5632,0.8303,0.1696,0.6937,0.1696,0.8303,0.239,0.5787
76,13,157,27,80,0.6137,0.8533,0.1398,0.7458,0.1398,0.8533,0.1955,0.6313
77,17,159,34,67,0.6354,0.8238,0.2024,0.7589,0.2024,0.8238,0.2519,0.6355
78,16,159,31,71,0.6318,0.8368,0.1839,0.7571,0.1839,0.8368,0.2388,0.6582
79,22,137,42,76,0.574,0.7654,0.2245,0.699,0.2245,0.7654,0.2716,0.6106
80,21,160,18,78,0.6534,0.8989,0.2121,0.7692,0.2121,0.8989,0.3043,0.637
81,18,157,26,76,0.6318,0.8579,0.1915,0.7548,0.1915,0.8579,0.2609,0.5892
82,18,156,29,74,0.6282,0.8432,0.1957,0.7518,0.1957,0.8432,0.259,0.6533
83,17,136,32,92,0.5523,0.8095,0.156,0.6869,0.156,0.8095,0.2152,0.5333
84,22,145,26,84,0.6029,0.848,0.2075,0.725,0.2075,0.848,0.2857,0.6202
85,23,142,28,84,0.5957,0.8353,0.215,0.7172,0.215,0.8353,0.2911,0.6323
86,23,143,33,78,0.5993,0.8125,0.2277,0.7204,0.2277,0.8125,0.293,0.6396
87,28,148,32,69,0.6354,0.8222,0.2887,0.7456,0.2887,0.8222,0.3567,0.6512
88,22,143,25,87,0.5957,0.8512,0.2018,0.7186,0.2018,0.8512,0.2821,0.6227
89,22,143,23,89,0.5957,0.8614,0.1982,0.7186,0.1982,0.8614,0.2821,0.6424
90,12,154,27,84,0.5993,0.8508,0.125,0.7351,0.125,0.8508,0.1778,0.6357
91,23,140,34,80,0.5884,0.8046,0.2233,0.7107,0.2233,0.8046,0.2875,0.6004
92,20,160,21,76,0.6498,0.884,0.2083,0.7674,0.2083,0.884,0.292,0.6724
93,27,139,31,80,0.5993,0.8176,0.2523,0.7147,0.2523,0.8176,0.3273,0.6528
94,13,141,37,86,0.556,0.7921,0.1313,0.6963,0.1313,0.7921,0.1745,0.586
95,16,162,26,73,0.6426,0.8617,0.1798,0.766,0.1798,0.8617,0.2443,0.6206
96,20,150,34,73,0.6137,0.8152,0.2151,0.7371,0.2151,0.8152,0.2721,0.5888
97,18,148,30,81,0.5993,0.8315,0.1818,0.7273,0.1818,0.8315,0.2449,0.6528
98,21,150,24,82,0.6173,0.8621,0.2039,0.7389,0.2039,0.8621,0.2838,0.6434
99,22,163,22,70,0.6679,0.8811,0.2391,0.7799,0.2391,0.8811,0.3235,0.6454
100,19,142,30,86,0.5812,0.8256,0.181,0.71,0.181,0.8256,0.2468,0.5847
101,21,146,27,83,0.6029,0.8439,0.2019,0.7264,0.2019,0.8439,0.2763,0.6009
102,12,136,33,96,0.5343,0.8047,0.1111,0.6783,0.1111,0.8047,0.1569,0.5851
103,18,145,39,75,0.5884,0.788,0.1935,0.7178,0.1935,0.788,0.24,0.6091
104,16,154,29,78,0.6137,0.8415,0.1702,0.7422,0.1702,0.8415,0.2302,0.6149
105,24,143,32,78,0.6029,0.8171,0.2353,0.7222,0.2353,0.8171,0.3038,0.65
106,18,136,38,85,0.556,0.7816,0.1748,0.6886,0.1748,0.7816,0.2264,0.5126
107,20,150,35,72,0.6137,0.8108,0.2174,0.7371,0.2174,0.8108,0.2721,0.6014
108,20,159,43,55,0.6462,0.7871,0.2667,0.7644,0.2667,0.7871,0.2899,0.6455
109,20,146,23,88,0.5993,0.8639,0.1852,0.7246,0.1852,0.8639,0.2649,0.6776
110,13,161,31,72,0.6282,0.8385,0.1529,0.7576,0.1529,0.8385,0.2016,0.5974
111,20,132,32,93,0.5487,0.8049,0.177,0.6787,0.177,0.8049,0.2424,0.6003
112,11,148,29,89,0.574,0.8362,0.11,0.715,0.11,0.8362,0.1571,0.5625
113,22,150,26,79,0.6209,0.8523,0.2178,0.7407,0.2178,0.8523,0.2953,0.6165
114,14,156,28,79,0.6137,0.8478,0.1505,0.7446,0.1505,0.8478,0.2074,0.621
115,23,142,27,85,0.5957,0.8402,0.213,0.7172,0.213,0.8402,0.2911,0.6553
116,22,149,23,83,0.6173,0.8663,0.2095,0.7376,0.2095,0.8663,0.2933,0.6962
117,20,136,33,88,0.5632,0.8047,0.1852,0.6921,0.1852,0.8047,0.2484,0.6181
