round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
776,17,35,7,15,0.7027,0.5312,0.8333,0.6071,0.718
777,14,38,13,9,0.7027,0.6087,0.7451,0.56,0.792
778,19,36,6,13,0.7432,0.5938,0.8571,0.6667,0.7984
779,18,38,9,9,0.7568,0.6667,0.8085,0.6667,0.8329
780,16,38,12,8,0.7297,0.6667,0.76,0.6154,0.8017
781,15,43,9,7,0.7838,0.6818,0.8269,0.6522,0.833
782,23,33,9,9,0.7568,0.7188,0.7857,0.7188,0.84
783,17,34,10,13,0.6892,0.5667,0.7727,0.5965,0.8023
784,27,33,9,5,0.8108,0.8438,0.7857,0.7941,0.8772
785,20,39,7,8,0.7973,0.7143,0.8478,0.7273,0.823
786,16,42,10,6,0.7838,0.7273,0.8077,0.6667,0.854
787,13,42,10,9,0.7432,0.5909,0.8077,0.5778,0.7028
788,18,40,10,6,0.7838,0.75,0.8,0.6923,0.8675
789,24,26,12,12,0.6757,0.6667,0.6842,0.6667,0.7727
790,11,50,8,5,0.8243,0.6875,0.8621,0.6286,0.7748
791,18,40,12,4,0.7838,0.8182,0.7692,0.6923,0.8864
792,15,42,9,8,0.7703,0.6522,0.8235,0.6383,0.7519
793,13,40,11,10,0.7162,0.5652,0.7843,0.5532,0.7732
794,18,37,9,10,0.7432,0.6429,0.8043,0.6545,0.7919
795,20,42,7,5,0.8378,0.8,0.8571,0.7692,0.9233
796,19,41,8,6,0.8108,0.76,0.8367,0.7308,0.8678
797,20,38,10,6,0.7838,0.7692,0.7917,0.7143,0.8798
798,20,36,9,9,0.7568,0.6897,0.8,0.6897,0.8483
799,15,47,7,5,0.8378,0.75,0.8704,0.7143,0.85
800,24,28,11,11,0.7027,0.6857,0.7179,0.6857,0.8081
801,17,43,7,7,0.8108,0.7083,0.86,0.7083,0.8725
802,20,36,12,6,0.7568,0.7692,0.75,0.6897,0.8622
803,25,37,9,3,0.8378,0.8929,0.8043,0.8065,0.8975
804,20,42,7,5,0.8378,0.8,0.8571,0.7692,0.858
805,12,50,6,6,0.8378,0.6667,0.8929,0.6667,0.8264
806,19,37,9,9,0.7568,0.6786,0.8043,0.6786,0.816
807,16,44,7,7,0.8108,0.6957,0.8627,0.6957,0.8474
808,27,31,9,7,0.7838,0.7941,0.775,0.7714,0.8404
809,16,37,13,8,0.7162,0.6667,0.74,0.6038,0.7792
810,20,38,7,9,0.7838,0.6897,0.8444,0.7143,0.8743
811,13,39,11,11,0.7027,0.5417,0.78,0.5417,0.7183
812,20,37,8,9,0.7703,0.6897,0.8222,0.7018,0.8421
813,17,42,11,4,0.7973,0.8095,0.7925,0.6939,0.8976
814,20,39,6,9,0.7973,0.6897,0.8667,0.7273,0.8774
815,17,37,7,13,0.7297,0.5667,0.8409,0.6296,0.7492
816,16,39,13,6,0.7432,0.7273,0.75,0.6275,0.8051
817,11,51,8,4,0.8378,0.7333,0.8644,0.6471,0.8734
818,24,40,5,5,0.8649,0.8276,0.8889,0.8276,0.9057
819,15,44,6,9,0.7973,0.625,0.88,0.6667,0.845
820,18,48,5,3,0.8919,0.8571,0.9057,0.8182,0.9407
821,22,36,7,9,0.7838,0.7097,0.8372,0.7333,0.8672
822,15,47,8,4,0.8378,0.7895,0.8545,0.7143,0.8383
823,13,47,3,11,0.8108,0.5417,0.94,0.65,0.8825
824,10,43,12,9,0.7162,0.5263,0.7818,0.4878,0.7196
825,16,43,10,5,0.7973,0.7619,0.8113,0.6809,0.8221
826,17,42,5,10,0.7973,0.6296,0.8936,0.6939,0.8148
827,16,46,3,9,0.8378,0.64,0.9388,0.7273,0.8286
828,21,42,6,5,0.8514,0.8077,0.875,0.7925,0.9215
829,18,42,5,9,0.8108,0.6667,0.8936,0.72,0.8156
830,16,38,12,8,0.7297,0.6667,0.76,0.6154,0.8167
831,25,29,13,7,0.7297,0.7812,0.6905,0.7143,0.8177
832,17,37,11,9,0.7297,0.6538,0.7708,0.6296,0.7804
833,20,35,14,5,0.7432,0.8,0.7143,0.678,0.8261
834,18,43,5,8,0.8243,0.6923,0.8958,0.7347,0.8686
835,23,31,10,10,0.7297,0.697,0.7561,0.697,0.8204
836,21,39,7,7,0.8108,0.75,0.8478,0.75,0.8447
837,14,40,10,10,0.7297,0.5833,0.8,0.5833,0.7458
838,18,39,9,8,0.7703,0.6923,0.8125,0.6792,0.8341
839,21,32,6,15,0.7162,0.5833,0.8421,0.6667,0.807
840,14,38,13,9,0.7027,0.6087,0.7451,0.56,0.7306
841,18,41,6,9,0.7973,0.6667,0.8723,0.7059,0.8353
842,15,43,10,6,0.7838,0.7143,0.8113,0.6522,0.7826
843,14,41,7,12,0.7432,0.5385,0.8542,0.5957,0.758
844,24,32,14,4,0.7568,0.8571,0.6957,0.7273,0.8874
845,16,44,9,5,0.8108,0.7619,0.8302,0.6957,0.8679
846,21,34,14,5,0.7432,0.8077,0.7083,0.6885,0.8317
847,22,36,6,10,0.7838,0.6875,0.8571,0.7333,0.8021
848,17,36,11,10,0.7162,0.6296,0.766,0.6182,0.7857
849,17,34,12,11,0.6892,0.6071,0.7391,0.5965,0.8261
850,16,38,11,9,0.7297,0.64,0.7755,0.6154,0.7453
851,18,42,10,4,0.8108,0.8182,0.8077,0.72,0.9047
852,15,44,8,7,0.7973,0.6818,0.8462,0.6667,0.8785
853,15,39,9,11,0.7297,0.5769,0.8125,0.6,0.746
854,23,36,9,6,0.7973,0.7931,0.8,0.7541,0.8169
855,19,37,6,12,0.7568,0.6129,0.8605,0.6786,0.7607
856,23,37,9,5,0.8108,0.8214,0.8043,0.7667,0.8339
857,18,38,7,11,0.7568,0.6207,0.8444,0.6667,0.8268
858,22,40,8,4,0.8378,0.8462,0.8333,0.7857,0.8886
859,18,35,9,12,0.7162,0.6,0.7955,0.6316,0.8326
860,20,35,13,6,0.7432,0.7692,0.7292,0.678,0.8069
861,16,42,5,11,0.7838,0.5926,0.8936,0.6667,0.7928
862,16,43,7,8,0.7973,0.6667,0.86,0.6809,0.8117
863,16,40,6,12,0.7568,0.5714,0.8696,0.64,0.8199
864,22,37,8,7,0.7973,0.7586,0.8222,0.7458,0.8797
865,26,32,8,8,0.7838,0.7647,0.8,0.7647,0.8904
866,25,36,9,4,0.8243,0.8621,0.8,0.7937,0.9119
867,16,39,9,10,0.7432,0.6154,0.8125,0.6275,0.7396
868,24,36,7,7,0.8108,0.7742,0.8372,0.7742,0.877
869,23,34,7,10,0.7703,0.697,0.8293,0.7302,0.8012
870,19,44,5,6,0.8514,0.76,0.898,0.7755,0.8392
871,18,38,10,8,0.7568,0.6923,0.7917,0.6667,0.7901
872,18,45,8,3,0.8514,0.8571,0.8491,0.766,0.9146
873,20,34,7,13,0.7297,0.6061,0.8293,0.6667,0.8285
874,21,44,5,4,0.8784,0.84,0.898,0.8235,0.8922
875,23,34,8,9,0.7703,0.7188,0.8095,0.7302,0.8363
876,18,38,9,9,0.7568,0.6667,0.8085,0.6667,0.8455
877,16,34,12,12,0.6757,0.5714,0.7391,0.5714,0.7166
878,16,39,11,8,0.7432,0.6667,0.78,0.6275,0.8633
879,14,46,7,7,0.8108,0.6667,0.8679,0.6667,0.8491
880,25,33,6,10,0.7838,0.7143,0.8462,0.7576,0.7919
881,20,38,8,8,0.7838,0.7143,0.8261,0.7143,0.8696
882,19,39,7,9,0.7838,0.6786,0.8478,0.7037,0.7764
883,18,35,11,10,0.7162,0.6429,0.7609,0.6316,0.7275
884,22,31,8,13,0.7162,0.6286,0.7949,0.6769,0.7766
885,21,35,9,9,0.7568,0.7,0.7955,0.7,0.8303
886,21,40,7,6,0.8243,0.7778,0.8511,0.7636,0.9039
887,21,38,11,4,0.7973,0.84,0.7755,0.7368,0.8808
888,19,38,6,11,0.7703,0.6333,0.8636,0.6909,0.8386
889,22,30,11,11,0.7027,0.6667,0.7317,0.6667,0.7746
890,20,45,4,5,0.8784,0.8,0.9184,0.8163,0.8898
891,24,36,4,10,0.8108,0.7059,0.9,0.7742,0.8691
892,16,45,8,5,0.8243,0.7619,0.8491,0.7111,0.9048
893,18,42,7,7,0.8108,0.72,0.8571,0.72,0.8441
894,13,41,6,14,0.7297,0.4815,0.8723,0.5652,0.7384
895,18,40,7,9,0.7838,0.6667,0.8511,0.6923,0.777
896,20,44,4,6,0.8649,0.7692,0.9167,0.8,0.9054
897,18,42,7,7,0.8108,0.72,0.8571,0.72,0.8963
898,21,34,9,10,0.7432,0.6774,0.7907,0.6885,0.7809
899,17,37,11,9,0.7297,0.6538,0.7708,0.6296,0.7917
900,17,45,9,3,0.8378,0.85,0.8333,0.7391,0.9009
901,10,43,13,8,0.7162,0.5556,0.7679,0.4878,0.7579
902,15,32,15,12,0.6351,0.5556,0.6809,0.5263,0.7998
903,16,40,12,6,0.7568,0.7273,0.7692,0.64,0.882
904,11,39,11,13,0.6757,0.4583,0.78,0.4783,0.6408
905,12,42,12,8,0.7297,0.6,0.7778,0.5455,0.8046
906,17,43,7,7,0.8108,0.7083,0.86,0.7083,0.8542
907,13,43,10,8,0.7568,0.619,0.8113,0.5909,0.8041
908,20,35,7,12,0.7432,0.625,0.8333,0.678,0.7865
909,16,38,14,6,0.7297,0.7273,0.7308,0.6154,0.8042
910,18,37,11,8,0.7432,0.6923,0.7708,0.6545,0.7957
911,23,35,12,4,0.7838,0.8519,0.7447,0.7419,0.907
912,19,35,7,13,0.7297,0.5938,0.8333,0.6552,0.782
913,12,39,10,13,0.6892,0.48,0.7959,0.5106,0.8196
914,18,36,8,12,0.7297,0.6,0.8182,0.6429,0.7311
915,16,42,9,7,0.7838,0.6957,0.8235,0.6667,0.8235
916,23,31,12,8,0.7297,0.7419,0.7209,0.697,0.85
917,21,33,6,14,0.7297,0.6,0.8462,0.6774,0.8022
918,22,37,8,7,0.7973,0.7586,0.8222,0.7458,0.823
919,17,40,8,9,0.7703,0.6538,0.8333,0.6667,0.8293
920,22,39,6,7,0.8243,0.7586,0.8667,0.7719,0.8904
921,24,28,6,16,0.7027,0.6,0.8235,0.6857,0.7654
922,18,37,8,11,0.7432,0.6207,0.8222,0.6545,0.8176
923,25,36,8,5,0.8243,0.8333,0.8182,0.7937,0.8985
924,20,38,12,4,0.7838,0.8333,0.76,0.7143,0.83
925,17,40,8,9,0.7703,0.6538,0.8333,0.6667,0.8878
926,15,42,10,7,0.7703,0.6818,0.8077,0.6383,0.8156
927,15,45,9,5,0.8108,0.75,0.8333,0.6818,0.8546
928,18,42,9,5,0.8108,0.7826,0.8235,0.72,0.8457
929,19,40,7,8,0.7973,0.7037,0.8511,0.717,0.8385
930,16,41,10,7,0.7703,0.6957,0.8039,0.6531,0.8167
931,20,43,5,6,0.8514,0.7692,0.8958,0.7843,0.8942
932,18,38,8,10,0.7568,0.6429,0.8261,0.6667,0.7818
933,17,36,9,12,0.7162,0.5862,0.8,0.6182,0.7257
934,17,46,9,2,0.8514,0.8947,0.8364,0.7556,0.911
935,15,40,10,9,0.7432,0.625,0.8,0.6122,0.8092
936,16,38,11,9,0.7297,0.64,0.7755,0.6154,0.8016
937,15,47,7,5,0.8378,0.75,0.8704,0.7143,0.8565
938,27,26,13,8,0.7162,0.7714,0.6667,0.72,0.8315
939,15,39,7,13,0.7297,0.5357,0.8478,0.6,0.7849
940,14,39,11,10,0.7162,0.5833,0.78,0.5714,0.7917
941,13,43,13,5,0.7568,0.7222,0.7679,0.5909,0.8085
942,21,47,3,3,0.9189,0.875,0.94,0.875,0.9433
943,17,43,8,6,0.8108,0.7391,0.8431,0.7083,0.815
944,20,44,3,7,0.8649,0.7407,0.9362,0.8,0.922
945,12,42,13,7,0.7297,0.6316,0.7636,0.5455,0.7981
946,16,40,9,9,0.7568,0.64,0.8163,0.64,0.8359
947,12,39,8,15,0.6892,0.4444,0.8298,0.5106,0.7187
948,14,46,8,6,0.8108,0.7,0.8519,0.6667,0.8204
949,14,45,8,7,0.7973,0.6667,0.8491,0.6512,0.8437
950,18,35,13,8,0.7162,0.6923,0.7292,0.6316,0.8061
951,15,38,11,10,0.7162,0.6,0.7755,0.5882,0.7282
952,20,37,12,5,0.7703,0.8,0.7551,0.7018,0.8531
953,13,39,16,6,0.7027,0.6842,0.7091,0.5417,0.7732
954,12,46,9,7,0.7838,0.6316,0.8364,0.6,0.7665
955,21,44,5,4,0.8784,0.84,0.898,0.8235,0.9355
956,23,41,8,2,0.8649,0.92,0.8367,0.8214,0.938
957,16,40,11,7,0.7568,0.6957,0.7843,0.64,0.7801
958,18,39,11,6,0.7703,0.75,0.78,0.6792,0.8092
959,19,35,12,8,0.7297,0.7037,0.7447,0.6552,0.7273
960,17,39,8,10,0.7568,0.6296,0.8298,0.6538,0.751
961,21,43,6,4,0.8649,0.84,0.8776,0.8077,0.9551
962,22,36,8,8,0.7838,0.7333,0.8182,0.7333,0.8227
963,20,35,12,7,0.7432,0.7407,0.7447,0.678,0.8061
964,20,32,12,10,0.7027,0.6667,0.7273,0.6452,0.7712
965,17,37,11,9,0.7297,0.6538,0.7708,0.6296,0.8269
966,13,40,12,9,0.7162,0.5909,0.7692,0.5532,0.7019
967,19,33,10,12,0.7027,0.6129,0.7674,0.6333,0.7959
968,19,37,12,6,0.7568,0.76,0.7551,0.6786,0.8302
969,21,44,4,5,0.8784,0.8077,0.9167,0.8235,0.8734
970,25,32,5,12,0.7703,0.6757,0.8649,0.7463,0.8532
971,16,45,7,6,0.8243,0.7273,0.8654,0.7111,0.8226
972,14,45,7,8,0.7973,0.6364,0.8654,0.6512,0.8453
973,14,46,3,11,0.8108,0.56,0.9388,0.6667,0.7951
974,14,46,8,6,0.8108,0.7,0.8519,0.6667,0.8074
975,21,32,13,8,0.7162,0.7241,0.7111,0.6667,0.7418
976,12,46,3,13,0.7838,0.48,0.9388,0.6,0.8098
977,13,42,10,9,0.7432,0.5909,0.8077,0.5778,0.778
978,13,48,7,6,0.8243,0.6842,0.8727,0.6667,0.8392
979,19,40,9,6,0.7973,0.76,0.8163,0.717,0.9176
980,19,41,9,5,0.8108,0.7917,0.82,0.7308,0.85
981,23,39,6,6,0.8378,0.7931,0.8667,0.7931,0.8812
982,14,38,12,10,0.7027,0.5833,0.76,0.56,0.755
983,16,34,14,10,0.6757,0.6154,0.7083,0.5714,0.7115
984,21,42,5,6,0.8514,0.7778,0.8936,0.7925,0.8834
985,21,34,11,8,0.7432,0.7241,0.7556,0.6885,0.8023
986,18,42,10,4,0.8108,0.8182,0.8077,0.72,0.861
987,23,38,6,7,0.8243,0.7667,0.8636,0.7797,0.8523
988,17,40,10,7,0.7703,0.7083,0.8,0.6667,0.8967
989,21,40,3,10,0.8243,0.6774,0.9302,0.7636,0.8905
990,18,36,13,7,0.7297,0.72,0.7347,0.6429,0.8237
991,17,42,9,6,0.7973,0.7391,0.8235,0.6939,0.7945
992,19,35,10,10,0.7297,0.6552,0.7778,0.6552,0.7693
993,14,39,10,11,0.7162,0.56,0.7959,0.5714,0.742
994,18,39,8,9,0.7703,0.6667,0.8298,0.6792,0.8322
995,16,38,10,10,0.7297,0.6154,0.7917,0.6154,0.6979
996,17,43,10,4,0.8108,0.8095,0.8113,0.7083,0.9111
997,10,45,8,11,0.7432,0.4762,0.8491,0.5128,0.7556
998,20,35,8,11,0.7432,0.6452,0.814,0.678,0.7764
999,22,35,11,6,0.7703,0.7857,0.7609,0.7213,0.8463
1000,18,42,9,5,0.8108,0.7826,0.8235,0.72,0.8474
