round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
330,22,63,6,11,0.8333,0.913,0.6667,0.8811,0.6667,0.913,0.7213,0.9047
331,14,74,5,9,0.8627,0.9367,0.6087,0.9136,0.6087,0.9367,0.6667,0.8343
332,19,72,6,5,0.8922,0.9231,0.7917,0.929,0.7917,0.9231,0.7755,0.9268
333,16,77,2,7,0.9118,0.9747,0.6957,0.9448,0.6957,0.9747,0.7805,0.9081
334,17,74,4,7,0.8922,0.9487,0.7083,0.9308,0.7083,0.9487,0.7556,0.9306
335,20,67,1,14,0.8529,0.9853,0.5882,0.8993,0.5882,0.9853,0.7273,0.872
336,21,66,4,11,0.8529,0.9429,0.6562,0.898,0.6562,0.9429,0.7368,0.9121
337,25,69,3,5,0.9216,0.9583,0.8333,0.9452,0.8333,0.9583,0.8621,0.8963
338,19,69,2,12,0.8627,0.9718,0.6129,0.9079,0.6129,0.9718,0.7308,0.8628
339,20,60,7,15,0.7843,0.8955,0.5714,0.8451,0.5714,0.8955,0.6452,0.803
340,18,66,2,16,0.8235,0.9706,0.5294,0.88,0.5294,0.9706,0.6667,0.8408
341,20,70,1,11,0.8824,0.9859,0.6452,0.9211,0.6452,0.9859,0.7692,0.8419
342,19,68,2,13,0.8529,0.9714,0.5938,0.9007,0.5938,0.9714,0.717,0.9134
343,29,58,5,10,0.8529,0.9206,0.7436,0.8855,0.7436,0.9206,0.7945,0.9235
344,15,71,7,9,0.8431,0.9103,0.625,0.8987,0.625,0.9103,0.6522,0.8702
345,15,71,4,12,0.8431,0.9467,0.5556,0.8987,0.5556,0.9467,0.6522,0.8193
346,18,69,2,13,0.8529,0.9718,0.5806,0.902,0.5806,0.9718,0.7059,0.8614
347,13,77,2,10,0.8824,0.9747,0.5652,0.9277,0.5652,0.9747,0.6842,0.9086
348,17,70,6,9,0.8529,0.9211,0.6538,0.9032,0.6538,0.9211,0.6939,0.9044
349,17,68,4,13,0.8333,0.9444,0.5667,0.8889,0.5667,0.9444,0.6667,0.8681
350,11,75,6,10,0.8431,0.9259,0.5238,0.9036,0.5238,0.9259,0.5789,0.7907
351,12,78,2,10,0.8824,0.975,0.5455,0.9286,0.5455,0.975,0.6667,0.7398
352,12,81,2,7,0.9118,0.9759,0.6316,0.9474,0.6316,0.9759,0.7273,0.7901
353,18,68,7,9,0.8431,0.9067,0.6667,0.8947,0.6667,0.9067,0.6923,0.8686
354,11,74,4,13,0.8333,0.9487,0.4583,0.897,0.4583,0.9487,0.5641,0.7591
355,10,75,7,10,0.8333,0.9146,0.5,0.8982,0.5,0.9146,0.5405,0.8177
356,20,66,0,16,0.8431,1.0,0.5556,0.8919,0.5556,1.0,0.7143,0.7934
357,19,71,4,8,0.8824,0.9467,0.7037,0.9221,0.7037,0.9467,0.76,0.8523
358,13,74,4,11,0.8529,0.9487,0.5417,0.908,0.5417,0.9487,0.6341,0.8595
359,16,73,3,10,0.8725,0.9605,0.6154,0.9182,0.6154,0.9605,0.7111,0.8553
360,15,78,3,6,0.9118,0.963,0.7143,0.9455,0.7143,0.963,0.7692,0.8954
361,16,74,3,9,0.8824,0.961,0.64,0.925,0.64,0.961,0.7273,0.8686
362,22,66,3,11,0.8627,0.9565,0.6667,0.9041,0.6667,0.9565,0.7586,0.8783
363,16,72,4,10,0.8627,0.9474,0.6154,0.9114,0.6154,0.9474,0.6957,0.8623
364,16,75,3,8,0.8922,0.9615,0.6667,0.9317,0.6667,0.9615,0.7442,0.8793
365,23,68,3,8,0.8922,0.9577,0.7419,0.9252,0.7419,0.9577,0.807,0.8655
366,9,82,5,6,0.8922,0.9425,0.6,0.9371,0.6,0.9425,0.6207,0.8667
367,16,77,2,7,0.9118,0.9747,0.6957,0.9448,0.6957,0.9747,0.7805,0.8806
368,19,69,5,9,0.8627,0.9324,0.6786,0.9079,0.6786,0.9324,0.7308,0.8711
369,15,73,2,12,0.8627,0.9733,0.5556,0.9125,0.5556,0.9733,0.6818,0.8133
370,20,59,6,17,0.7745,0.9077,0.5405,0.8369,0.5405,0.9077,0.6349,0.7206
371,20,67,2,13,0.8529,0.971,0.6061,0.8993,0.6061,0.971,0.7273,0.8388
372,19,70,5,8,0.8725,0.9333,0.7037,0.915,0.7037,0.9333,0.7451,0.9047
373,23,71,3,5,0.9216,0.9595,0.8214,0.9467,0.8214,0.9595,0.8519,0.9329
374,12,79,3,8,0.8922,0.9634,0.6,0.9349,0.6,0.9634,0.6857,0.8439
375,15,72,7,8,0.8529,0.9114,0.6522,0.9057,0.6522,0.9114,0.6667,0.8784
376,21,68,4,9,0.8725,0.9444,0.7,0.9128,0.7,0.9444,0.7636,0.8713
377,17,70,3,12,0.8529,0.9589,0.5862,0.9032,0.5862,0.9589,0.6939,0.8758
378,12,78,4,8,0.8824,0.9512,0.6,0.9286,0.6,0.9512,0.6667,0.8707
379,26,60,4,12,0.8431,0.9375,0.6842,0.8824,0.6842,0.9375,0.7647,0.8507
380,20,70,5,7,0.8824,0.9333,0.7407,0.9211,0.7407,0.9333,0.7692,0.8973
381,20,73,4,5,0.9118,0.9481,0.8,0.9419,0.8,0.9481,0.8163,0.9486
382,21,64,5,12,0.8333,0.9275,0.6364,0.8828,0.6364,0.9275,0.7119,0.8691
383,17,73,4,8,0.8824,0.9481,0.68,0.9241,0.68,0.9481,0.7391,0.9164
384,21,64,3,14,0.8333,0.9552,0.6,0.8828,0.6,0.9552,0.7119,0.8537
385,16,63,5,18,0.7745,0.9265,0.4706,0.8456,0.4706,0.9265,0.5818,0.8015
386,14,68,7,13,0.8039,0.9067,0.5185,0.8718,0.5185,0.9067,0.5833,0.7832
387,21,70,2,9,0.8922,0.9722,0.7,0.9272,0.7,0.9722,0.7925,0.9088
388,8,79,3,12,0.8529,0.9634,0.4,0.9133,0.4,0.9634,0.5161,0.8415
389,19,70,3,10,0.8725,0.9589,0.6552,0.915,0.6552,0.9589,0.7451,0.8928
390,17,64,4,17,0.7941,0.9412,0.5,0.8591,0.5,0.9412,0.6182,0.8551
391,18,70,5,9,0.8627,0.9333,0.6667,0.9091,0.6667,0.9333,0.72,0.798
392,14,74,1,13,0.8627,0.9867,0.5185,0.9136,0.5185,0.9867,0.6667,0.8973
393,19,68,2,13,0.8529,0.9714,0.5938,0.9007,0.5938,0.9714,0.717,0.8911
394,19,68,5,10,0.8529,0.9315,0.6552,0.9007,0.6552,0.9315,0.717,0.8479
395,24,66,1,11,0.8824,0.9851,0.6857,0.9167,0.6857,0.9851,0.8,0.9011
396,15,73,4,10,0.8627,0.9481,0.6,0.9125,0.6,0.9481,0.6818,0.7896
397,19,67,3,13,0.8431,0.9571,0.5938,0.8933,0.5938,0.9571,0.7037,0.8839
398,19,70,1,12,0.8725,0.9859,0.6129,0.915,0.6129,0.9859,0.7451,0.8601
399,20,69,2,11,0.8725,0.9718,0.6452,0.9139,0.6452,0.9718,0.7547,0.8546
400,13,75,6,8,0.8627,0.9259,0.619,0.9146,0.619,0.9259,0.65,0.8054
401,22,69,3,8,0.8922,0.9583,0.7333,0.9262,0.7333,0.9583,0.8,0.8917
402,15,77,3,7,0.902,0.9625,0.6818,0.939,0.6818,0.9625,0.75,0.8528
403,15,66,8,13,0.7941,0.8919,0.5357,0.8627,0.5357,0.8919,0.5882,0.8456
404,15,71,5,11,0.8431,0.9342,0.5769,0.8987,0.5769,0.9342,0.6522,0.8543
405,13,74,6,9,0.8529,0.925,0.5909,0.908,0.5909,0.925,0.6341,0.8614
406,20,71,2,9,0.8922,0.9726,0.6897,0.9281,0.6897,0.9726,0.7843,0.8432
407,17,72,4,9,0.8725,0.9474,0.6538,0.9172,0.6538,0.9474,0.7234,0.8057
408,20,66,4,12,0.8431,0.9429,0.625,0.8919,0.625,0.9429,0.7143,0.8902
409,22,60,7,13,0.8039,0.8955,0.6286,0.8571,0.6286,0.8955,0.6875,0.8482
