round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
306,14,50,8,3,0.8533,0.8235,0.8621,0.7179,0.8783
307,14,42,13,6,0.7467,0.7,0.7636,0.5957,0.77
308,8,50,10,7,0.7733,0.5333,0.8333,0.4848,0.76
309,14,47,6,8,0.8133,0.6364,0.8868,0.6667,0.7744
310,16,49,8,2,0.8667,0.8889,0.8596,0.7619,0.8499
311,15,49,8,3,0.8533,0.8333,0.8596,0.7317,0.8684
312,15,48,7,5,0.84,0.75,0.8727,0.7143,0.8573
313,15,47,5,8,0.8267,0.6522,0.9038,0.6977,0.8512
314,21,38,9,7,0.7867,0.75,0.8085,0.7241,0.7941
315,14,53,2,6,0.8933,0.7,0.9636,0.7778,0.8264
316,19,45,5,6,0.8533,0.76,0.9,0.7755,0.8976
317,13,48,6,8,0.8133,0.619,0.8889,0.65,0.7813
318,8,55,5,7,0.84,0.5333,0.9167,0.5714,0.8156
319,11,54,5,5,0.8667,0.6875,0.9153,0.6875,0.8729
320,21,39,9,6,0.8,0.7778,0.8125,0.7368,0.858
321,9,54,5,7,0.84,0.5625,0.9153,0.6,0.8231
322,12,47,6,10,0.7867,0.5455,0.8868,0.6,0.7942
323,15,45,12,3,0.8,0.8333,0.7895,0.6667,0.8811
324,17,46,6,6,0.84,0.7391,0.8846,0.7391,0.8729
325,12,47,8,8,0.7867,0.6,0.8545,0.6,0.8091
326,10,50,9,6,0.8,0.625,0.8475,0.5714,0.786
327,22,36,14,3,0.7733,0.88,0.72,0.7213,0.8216
328,16,47,8,4,0.84,0.8,0.8545,0.7273,0.8845
329,13,46,7,9,0.7867,0.5909,0.8679,0.619,0.7616
330,9,49,12,5,0.7733,0.6429,0.8033,0.5143,0.7951
331,11,54,7,3,0.8667,0.7857,0.8852,0.6875,0.7775
332,7,54,7,7,0.8133,0.5,0.8852,0.5,0.815
333,15,50,3,7,0.8667,0.6818,0.9434,0.75,0.9271
334,9,54,10,2,0.84,0.8182,0.8438,0.6,0.8707
335,26,36,8,5,0.8267,0.8387,0.8182,0.8,0.8182
336,14,43,13,5,0.76,0.7368,0.7679,0.6087,0.8073
337,13,52,5,5,0.8667,0.7222,0.9123,0.7222,0.8382
338,22,41,8,4,0.84,0.8462,0.8367,0.7857,0.9003
