round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
332,5,198,10,71,0.7148,0.9519,0.0658,0.8302,0.0658,0.9519,0.1099,0.6491
333,6,195,11,72,0.7077,0.9466,0.0769,0.8245,0.0769,0.9466,0.1263,0.5854
334,4,205,11,64,0.7359,0.9491,0.0588,0.8454,0.0588,0.9491,0.0964,0.6067
335,8,187,16,73,0.6866,0.9212,0.0988,0.8078,0.0988,0.9212,0.1524,0.6381
336,8,196,9,71,0.7183,0.9561,0.1013,0.8305,0.1013,0.9561,0.1667,0.6366
337,7,191,9,77,0.6972,0.955,0.0833,0.8162,0.0833,0.955,0.14,0.599
338,9,184,7,84,0.6796,0.9634,0.0968,0.8017,0.0968,0.9634,0.1651,0.6076
339,6,183,16,79,0.6655,0.9196,0.0706,0.7939,0.0706,0.9196,0.1121,0.6196
340,8,193,11,72,0.7077,0.9461,0.1,0.823,0.1,0.9461,0.1616,0.6629
341,8,200,13,63,0.7324,0.939,0.1127,0.8403,0.1127,0.939,0.1739,0.5934
342,5,196,7,76,0.7077,0.9655,0.0617,0.8253,0.0617,0.9655,0.1075,0.5837
343,11,184,10,79,0.6866,0.9485,0.1222,0.8053,0.1222,0.9485,0.1982,0.66
344,10,196,6,72,0.7254,0.9703,0.122,0.834,0.122,0.9703,0.2041,0.6469
345,12,177,13,82,0.6655,0.9316,0.1277,0.7884,0.1277,0.9316,0.2017,0.6122
346,9,179,10,86,0.662,0.9471,0.0947,0.7885,0.0947,0.9471,0.1579,0.6018
347,10,187,13,74,0.6937,0.935,0.119,0.8113,0.119,0.935,0.1869,0.6135
348,9,204,4,67,0.75,0.9808,0.1184,0.8518,0.1184,0.9808,0.2022,0.6107
349,8,183,14,79,0.6725,0.9289,0.092,0.7974,0.092,0.9289,0.1468,0.5989
350,5,217,11,51,0.7817,0.9518,0.0893,0.875,0.0893,0.9518,0.1389,0.6325
351,14,192,5,73,0.7254,0.9746,0.1609,0.8312,0.1609,0.9746,0.2642,0.674
352,9,192,7,76,0.7077,0.9648,0.1059,0.8223,0.1059,0.9648,0.1782,0.6364
353,8,191,7,78,0.7007,0.9646,0.093,0.818,0.093,0.9646,0.1584,0.6222
354,6,195,11,72,0.7077,0.9466,0.0769,0.8245,0.0769,0.9466,0.1263,0.6179
355,9,194,3,78,0.7148,0.9848,0.1034,0.8273,0.1034,0.9848,0.1818,0.6489
356,6,192,12,74,0.6972,0.9412,0.075,0.817,0.075,0.9412,0.1224,0.6555
357,5,187,12,80,0.6761,0.9397,0.0588,0.8026,0.0588,0.9397,0.098,0.6134
358,6,192,15,71,0.6972,0.9275,0.0779,0.817,0.0779,0.9275,0.1224,0.595
359,5,206,12,61,0.743,0.945,0.0758,0.8495,0.0758,0.945,0.1205,0.6142
360,7,193,11,73,0.7042,0.9461,0.0875,0.8213,0.0875,0.9461,0.1429,0.5544
361,13,191,11,69,0.7183,0.9455,0.1585,0.8268,0.1585,0.9455,0.2453,0.6645
362,9,190,9,76,0.7007,0.9548,0.1059,0.8172,0.1059,0.9548,0.1748,0.6363
363,6,186,10,82,0.6761,0.949,0.0682,0.8017,0.0682,0.949,0.1154,0.5731
364,10,193,7,74,0.7148,0.965,0.119,0.8266,0.119,0.965,0.198,0.6624
365,8,193,7,76,0.7077,0.965,0.0952,0.823,0.0952,0.965,0.1616,0.6327
366,8,193,5,78,0.7077,0.9747,0.093,0.823,0.093,0.9747,0.1616,0.6312
367,8,189,8,79,0.6937,0.9594,0.092,0.8129,0.092,0.9594,0.1553,0.6187
368,9,174,9,92,0.6444,0.9508,0.0891,0.7751,0.0891,0.9508,0.1513,0.6081
369,9,199,11,65,0.7324,0.9476,0.1216,0.8397,0.1216,0.9476,0.1915,0.6057
370,13,196,10,65,0.7359,0.9515,0.1667,0.8394,0.1667,0.9515,0.2574,0.6817
371,10,186,8,80,0.6901,0.9588,0.1111,0.8087,0.1111,0.9588,0.1852,0.6223
372,3,193,5,83,0.6901,0.9747,0.0349,0.8143,0.0349,0.9747,0.0638,0.6506
373,7,177,10,90,0.6479,0.9465,0.0722,0.7797,0.0722,0.9465,0.1228,0.5684
374,12,189,14,69,0.7077,0.931,0.1481,0.82,0.1481,0.931,0.2243,0.6377
