round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
549,25,48,9,17,0.7374,0.8421,0.5952,0.7869,0.5952,0.8421,0.6579,0.7732
550,19,62,7,11,0.8182,0.8986,0.6333,0.8732,0.6333,0.8986,0.6786,0.8401
551,23,56,9,11,0.798,0.8615,0.6765,0.8485,0.6765,0.8615,0.697,0.8371
552,26,57,9,7,0.8384,0.8636,0.7879,0.8769,0.7879,0.8636,0.7647,0.9054
553,27,46,13,13,0.7374,0.7797,0.675,0.7797,0.675,0.7797,0.675,0.7763
554,26,49,8,16,0.7576,0.8596,0.619,0.8033,0.619,0.8596,0.6842,0.8041
555,22,58,5,14,0.8081,0.9206,0.6111,0.8593,0.6111,0.9206,0.6984,0.8854
556,19,59,7,14,0.7879,0.8939,0.5758,0.8489,0.5758,0.8939,0.6441,0.8903
557,17,59,10,13,0.7677,0.8551,0.5667,0.8369,0.5667,0.8551,0.5965,0.8676
558,31,55,2,11,0.8687,0.9649,0.7381,0.8943,0.7381,0.9649,0.8267,0.9302
559,27,53,5,14,0.8081,0.9138,0.6585,0.848,0.6585,0.9138,0.7397,0.8675
560,31,57,2,9,0.8889,0.9661,0.775,0.912,0.775,0.9661,0.8493,0.9047
561,25,52,9,13,0.7778,0.8525,0.6579,0.8254,0.6579,0.8525,0.6944,0.8852
562,21,61,6,11,0.8283,0.9104,0.6562,0.8777,0.6562,0.9104,0.7119,0.8512
563,21,53,8,17,0.7475,0.8689,0.5526,0.8092,0.5526,0.8689,0.6269,0.8421
564,16,56,12,15,0.7273,0.8235,0.5161,0.8058,0.5161,0.8235,0.5424,0.7823
565,19,54,8,18,0.7374,0.871,0.5135,0.806,0.5135,0.871,0.5938,0.84
566,24,55,10,10,0.798,0.8462,0.7059,0.8462,0.7059,0.8462,0.7059,0.8579
567,22,55,8,14,0.7778,0.873,0.6111,0.8333,0.6111,0.873,0.6667,0.8757
568,21,57,10,11,0.7879,0.8507,0.6562,0.8444,0.6562,0.8507,0.6667,0.8148
569,16,62,7,14,0.7879,0.8986,0.5333,0.8552,0.5333,0.8986,0.6038,0.8329
570,25,57,6,11,0.8283,0.9048,0.6944,0.8702,0.6944,0.9048,0.7463,0.8761
571,23,58,6,12,0.8182,0.9062,0.6571,0.8657,0.6571,0.9062,0.7188,0.8679
572,29,52,7,11,0.8182,0.8814,0.725,0.8525,0.725,0.8814,0.7632,0.8932
573,25,56,9,9,0.8182,0.8615,0.7353,0.8615,0.7353,0.8615,0.7353,0.8778
574,30,52,8,9,0.8283,0.8667,0.7692,0.8595,0.7692,0.8667,0.7792,0.9013
575,27,56,4,12,0.8384,0.9333,0.6923,0.875,0.6923,0.9333,0.7714,0.8564
576,31,53,8,7,0.8485,0.8689,0.8158,0.876,0.8158,0.8689,0.8052,0.8365
577,23,58,5,13,0.8182,0.9206,0.6389,0.8657,0.6389,0.9206,0.7187,0.8316
578,25,58,5,11,0.8384,0.9206,0.6944,0.8788,0.6944,0.9206,0.7576,0.907
579,24,58,6,11,0.8283,0.9062,0.6857,0.8722,0.6857,0.9062,0.7385,0.8804
580,27,55,7,10,0.8283,0.8871,0.7297,0.8661,0.7297,0.8871,0.7606,0.8614
581,18,59,10,12,0.7778,0.8551,0.6,0.8429,0.6,0.8551,0.6207,0.8469
582,29,48,5,17,0.7778,0.9057,0.6304,0.8136,0.6304,0.9057,0.725,0.8704
583,25,52,8,14,0.7778,0.8667,0.641,0.8254,0.641,0.8667,0.6944,0.8201
584,23,57,6,13,0.8081,0.9048,0.6389,0.8571,0.6389,0.9048,0.7077,0.8779
585,21,60,9,9,0.8182,0.8696,0.7,0.8696,0.7,0.8696,0.7,0.8894
