round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
870,5,42,4,3,0.8704,0.913,0.625,0.9231,0.625,0.913,0.5882,0.7609
871,1,40,7,6,0.7593,0.8511,0.1429,0.8602,0.1429,0.8511,0.1333,0.4195
872,1,39,10,4,0.7407,0.7959,0.2,0.8478,0.2,0.7959,0.125,0.5184
873,2,40,10,2,0.7778,0.8,0.5,0.8696,0.5,0.8,0.25,0.615
874,3,36,8,7,0.7222,0.8182,0.3,0.8276,0.3,0.8182,0.2857,0.4
875,4,35,11,4,0.7222,0.7609,0.5,0.8235,0.5,0.7609,0.3478,0.606
876,4,43,5,2,0.8704,0.8958,0.6667,0.9247,0.6667,0.8958,0.5333,0.75
877,1,33,10,10,0.6296,0.7674,0.0909,0.7674,0.0909,0.7674,0.0909,0.2262
878,4,39,6,5,0.7963,0.8667,0.4444,0.8764,0.4444,0.8667,0.4211,0.5457
879,5,43,3,3,0.8889,0.9348,0.625,0.9348,0.625,0.9348,0.625,0.6929
880,4,37,7,6,0.7593,0.8409,0.4,0.8506,0.4,0.8409,0.381,0.5318
881,4,35,6,9,0.7222,0.8537,0.3077,0.8235,0.3077,0.8537,0.3478,0.5197
882,3,36,8,7,0.7222,0.8182,0.3,0.8276,0.3,0.8182,0.2857,0.4045
883,1,40,9,4,0.7593,0.8163,0.2,0.8602,0.2,0.8163,0.1333,0.3918
884,3,36,7,8,0.7222,0.8372,0.2727,0.8276,0.2727,0.8372,0.2857,0.3763
885,3,39,8,4,0.7778,0.8298,0.4286,0.8667,0.4286,0.8298,0.3333,0.5502
886,1,37,9,7,0.7037,0.8043,0.125,0.8222,0.125,0.8043,0.1111,0.3016
887,1,43,6,4,0.8148,0.8776,0.2,0.8958,0.2,0.8776,0.1667,0.3551
888,1,38,11,4,0.7222,0.7755,0.2,0.8352,0.2,0.7755,0.1176,0.5959
889,5,36,5,8,0.7593,0.878,0.3846,0.8471,0.3846,0.878,0.4348,0.5872
890,2,39,6,7,0.7593,0.8667,0.2222,0.8571,0.2222,0.8667,0.2353,0.4914
891,2,45,4,3,0.8704,0.9184,0.4,0.9278,0.4,0.9184,0.3636,0.6204
892,2,44,4,4,0.8519,0.9167,0.3333,0.9167,0.3333,0.9167,0.3333,0.559
893,6,34,9,5,0.7407,0.7907,0.5455,0.8293,0.5455,0.7907,0.4615,0.6934
894,1,45,4,4,0.8519,0.9184,0.2,0.9184,0.2,0.9184,0.2,0.5469
895,4,38,4,8,0.7778,0.9048,0.3333,0.8636,0.3333,0.9048,0.4,0.629
896,4,36,7,7,0.7407,0.8372,0.3636,0.8372,0.3636,0.8372,0.3636,0.4863
897,8,35,7,4,0.7963,0.8333,0.6667,0.8642,0.6667,0.8333,0.5926,0.8433
898,1,40,7,6,0.7593,0.8511,0.1429,0.8602,0.1429,0.8511,0.1333,0.3708
899,3,46,3,2,0.9074,0.9388,0.6,0.9485,0.6,0.9388,0.5455,0.7469
900,3,42,5,4,0.8333,0.8936,0.4286,0.9032,0.4286,0.8936,0.4,0.5623
901,4,39,6,5,0.7963,0.8667,0.4444,0.8764,0.4444,0.8667,0.4211,0.558
902,3,38,9,4,0.7593,0.8085,0.4286,0.8539,0.4286,0.8085,0.3158,0.5198
903,5,33,6,10,0.7037,0.8462,0.3333,0.8049,0.3333,0.8462,0.3846,0.5299
