round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
935,16,76,4,6,0.902,0.95,0.7273,0.9383,0.7273,0.95,0.7619,0.8216
936,18,67,6,11,0.8333,0.9178,0.6207,0.8874,0.6207,0.9178,0.6792,0.8054
937,10,70,10,12,0.7843,0.875,0.4545,0.8642,0.4545,0.875,0.4762,0.7835
938,18,66,7,11,0.8235,0.9041,0.6207,0.88,0.6207,0.9041,0.6667,0.8588
939,20,63,9,10,0.8137,0.875,0.6667,0.869,0.6667,0.875,0.678,0.8556
940,16,74,5,7,0.8824,0.9367,0.6957,0.925,0.6957,0.9367,0.7273,0.8608
941,16,69,7,10,0.8333,0.9079,0.6154,0.8903,0.6154,0.9079,0.6531,0.9059
942,17,68,9,8,0.8333,0.8831,0.68,0.8889,0.68,0.8831,0.6667,0.881
943,17,72,9,4,0.8725,0.8889,0.8095,0.9172,0.8095,0.8889,0.7234,0.9353
944,21,68,5,8,0.8725,0.9315,0.7241,0.9128,0.7241,0.9315,0.7636,0.8266
945,20,68,4,10,0.8627,0.9444,0.6667,0.9067,0.6667,0.9444,0.7407,0.8991
946,15,68,6,13,0.8137,0.9189,0.5357,0.8774,0.5357,0.9189,0.6122,0.7954
947,12,71,5,14,0.8137,0.9342,0.4615,0.882,0.4615,0.9342,0.5581,0.8163
948,21,66,5,10,0.8529,0.9296,0.6774,0.898,0.6774,0.9296,0.7368,0.8219
949,21,62,7,12,0.8137,0.8986,0.6364,0.8671,0.6364,0.8986,0.6885,0.8524
950,19,68,6,9,0.8529,0.9189,0.6786,0.9007,0.6786,0.9189,0.717,0.8837
951,22,61,6,13,0.8137,0.9104,0.6286,0.8652,0.6286,0.9104,0.6984,0.8431
952,17,69,7,9,0.8431,0.9079,0.6538,0.8961,0.6538,0.9079,0.68,0.877
953,26,66,6,4,0.902,0.9167,0.8667,0.9296,0.8667,0.9167,0.8387,0.9213
954,20,66,4,12,0.8431,0.9429,0.625,0.8919,0.625,0.9429,0.7143,0.879
955,20,66,4,12,0.8431,0.9429,0.625,0.8919,0.625,0.9429,0.7143,0.8714
956,15,74,6,7,0.8725,0.925,0.6818,0.9193,0.6818,0.925,0.6977,0.9102
957,12,72,8,10,0.8235,0.9,0.5455,0.8889,0.5455,0.9,0.5714,0.7972
958,17,67,7,11,0.8235,0.9054,0.6071,0.8816,0.6071,0.9054,0.6538,0.8456
959,18,68,6,10,0.8431,0.9189,0.6429,0.8947,0.6429,0.9189,0.6923,0.8904
960,10,74,5,13,0.8235,0.9367,0.4348,0.8916,0.4348,0.9367,0.5263,0.7771
961,18,67,6,11,0.8333,0.9178,0.6207,0.8874,0.6207,0.9178,0.6792,0.7605
962,20,68,6,8,0.8627,0.9189,0.7143,0.9067,0.7143,0.9189,0.7407,0.8991
963,16,73,3,10,0.8725,0.9605,0.6154,0.9182,0.6154,0.9605,0.7111,0.831
964,24,65,5,8,0.8725,0.9286,0.75,0.9091,0.75,0.9286,0.7869,0.9156
965,23,65,5,9,0.8627,0.9286,0.7188,0.9028,0.7188,0.9286,0.7667,0.8379
966,15,76,4,7,0.8922,0.95,0.6818,0.9325,0.6818,0.95,0.7317,0.9438
967,11,72,10,9,0.8137,0.878,0.55,0.8834,0.55,0.878,0.5366,0.8244
968,13,71,5,13,0.8235,0.9342,0.5,0.8875,0.5,0.9342,0.5909,0.7824
969,14,65,8,15,0.7745,0.8904,0.4828,0.8497,0.4828,0.8904,0.549,0.8243
970,20,70,4,8,0.8824,0.9459,0.7143,0.9211,0.7143,0.9459,0.7692,0.9397
971,18,74,6,4,0.902,0.925,0.8182,0.9367,0.8182,0.925,0.7826,0.9494
972,23,59,10,10,0.8039,0.8551,0.697,0.8551,0.697,0.8551,0.697,0.8098
973,15,68,3,16,0.8137,0.9577,0.4839,0.8774,0.4839,0.9577,0.6122,0.8628
974,12,74,5,11,0.8431,0.9367,0.5217,0.9024,0.5217,0.9367,0.6,0.7903
975,15,73,5,9,0.8627,0.9359,0.625,0.9125,0.625,0.9359,0.6818,0.8632
976,13,73,5,11,0.8431,0.9359,0.5417,0.9012,0.5417,0.9359,0.619,0.7676
977,20,67,8,7,0.8529,0.8933,0.7407,0.8993,0.7407,0.8933,0.7273,0.917
978,16,69,8,9,0.8333,0.8961,0.64,0.8903,0.64,0.8961,0.6531,0.8431
979,16,74,5,7,0.8824,0.9367,0.6957,0.925,0.6957,0.9367,0.7273,0.8982
980,14,75,5,8,0.8725,0.9375,0.6364,0.9202,0.6364,0.9375,0.6829,0.8705
981,14,72,9,7,0.8431,0.8889,0.6667,0.9,0.6667,0.8889,0.6364,0.8313
982,19,68,5,10,0.8529,0.9315,0.6552,0.9007,0.6552,0.9315,0.717,0.8243
983,16,71,4,11,0.8529,0.9467,0.5926,0.9045,0.5926,0.9467,0.6809,0.7714
984,20,64,7,11,0.8235,0.9014,0.6452,0.8767,0.6452,0.9014,0.6897,0.8487
985,23,62,10,7,0.8333,0.8611,0.7667,0.8794,0.7667,0.8611,0.7302,0.9245
986,16,74,4,8,0.8824,0.9487,0.6667,0.925,0.6667,0.9487,0.7273,0.8793
987,16,71,4,11,0.8529,0.9467,0.5926,0.9045,0.5926,0.9467,0.6809,0.8706
988,24,67,1,10,0.8922,0.9853,0.7059,0.9241,0.7059,0.9853,0.8136,0.9351
